study_id,coder,date_coded,has_data_badge,has_data_badge_other,data_availability_statement,data_availability_statement_other,article_has_links,article_has_links_other,number_of_links,link_number,link_url,link_work,link_work_noother,resolved_url,is_repository,is_repository_other,repository_name,files_exist,files_exist_other,download_success,download_success_other,notes,corrected_link_url,link_url_for_cleaning,link_url_cleaned,review_coding,review_notes,Publication Title,DOI,Publication Year,Author,Title
a001016,steve,2020-08-09,yes,NA,no,NA,other,Links are on journal web page for article not in PDF,2,2,https://data.mendeley.com/datasets/46ynjsp243/1,yes,NA,https://data.mendeley.com/datasets/46ynjsp243/1,yes,NA,Mendeley,yes,NA,yes,NA,No indication of data availability in PDF,https://data.mendeley.com/datasets/46ynjsp243/1,https://data.mendeley.com/datasets/46ynjsp243/1,data.mendeley.com/datasets/46ynjsp243/1,FALSE,recoded by me - case where data available on mendeley,Journal of Research in Personality,10.1016/j.jrp.2019.01.001,2019,"Borelli, Jessica L.; Peng, Xiaolin; Hong, Kajung; Froidevaux, Nicole M.; Sbarra, David A.",Accuracy and confidence in perceptions of targets’ attachment to former partners: Do judges vary as a function of individual differences in attachment orientation?
a001016,steve,2020-08-09,yes,NA,no,NA,other,Links are on journal web page for article not in PDF,2,1,https://data.mendeley.com/datasets/hv7mxpct6f/3,yes,NA,https://data.mendeley.com/datasets/hv7mxpct6f/3,yes,NA,Mendeley,yes,NA,yes,NA,No indication of data availability in PDF,https://data.mendeley.com/datasets/hv7mxpct6f/3,https://data.mendeley.com/datasets/hv7mxpct6f/3,data.mendeley.com/datasets/hv7mxpct6f/3,FALSE,recoded by me - case where data available on mendeley,Journal of Research in Personality,10.1016/j.jrp.2019.01.001,2019,"Borelli, Jessica L.; Peng, Xiaolin; Hong, Kajung; Froidevaux, Nicole M.; Sbarra, David A.",Accuracy and confidence in perceptions of targets’ attachment to former partners: Do judges vary as a function of individual differences in attachment orientation?
a001016,kongmanas,2020-04-19,yes,NA,no,NA,other,There is a link in the first page which is not described as the link to data repositary,1,1,https://doi.org/10.1016/j.jrp.2019.01.001,yes,NA,https://www.sciencedirect.com/science/article/abs/pii/S0092656618301776?via%3Dihub,other,The data file is in the ScienceDirect website,NA,yes,NA,yes,NA,"There is no data statement about the open data, but there is a link URL in the first page (which is not described as the link to data repositary). This URL leads  the ScienceDirect website which contains data files.",NA,NA,NA,FALSE,recoded by me - case where data available on mendeley,Journal of Research in Personality,10.1016/j.jrp.2019.01.001,2019,"Borelli, Jessica L.; Peng, Xiaolin; Hong, Kajung; Froidevaux, Nicole M.; Sbarra, David A.",Accuracy and confidence in perceptions of targets’ attachment to former partners: Do judges vary as a function of individual differences in attachment orientation?
a001016,oliver,2020-04-21,yes,NA,yes,NA,yes,NA,1,1,osf.io/cgzav/,yes,NA,https://osf.io/srcfa/,yes,NA,OSF,yes,NA,yes,NA,NA,NA,NA,NA,FALSE,recoded by me - case where data available on mendeley,Journal of Research in Personality,10.1016/j.jrp.2019.01.001,2019,"Borelli, Jessica L.; Peng, Xiaolin; Hong, Kajung; Froidevaux, Nicole M.; Sbarra, David A.",Accuracy and confidence in perceptions of targets’ attachment to former partners: Do judges vary as a function of individual differences in attachment orientation?
a001037,steve,2020-07-10,yes,NA,yes,NA,yes,NA,1,1,http://www.doi.org/10.17605/OSF.IO/R7CXZ,yes,NA,https://osf.io/r7cxz/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues",NA,http://www.doi.org/10.17605/OSF.IO/R7CXZ,www.doi.org/10.17605/OSF.IO/R7CXZ,FALSE,coded by me alone,Journal of Cognition and Development,10.1080/15248372.2018.1544140,2019,"Kulke, Louisa; Rakoczy, Hannes",Testing the Role of Verbal Narration in Implicit Theory of Mind Tasks
a001073,steve,2020-07-10,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.17882/56796,yes,NA,https://www.seanoe.org/data/00456/56796/,yes,NA,SEANOE,yes,NA,partial,Total download size exceeded 100MB,"Straightforward, no issues",NA,https://doi.org/10.17882/56796,doi.org/10.17882/56796,FALSE,coded by me alone,Geoscience Data Journal,10.1002/gdj3.73,2019,"Wang, Chen; Mouche, Alexis; Tandeo, Pierre; Stopa, Justin E.; Longépé, Nicolas; Erhard, Guillaume; Foster, Ralph C.; Vandemark, Douglas; Chapron, Bertrand",A labelled ocean SAR imagery dataset of ten geophysical phenomena from Sentinel-1 wave mode
a001087,steve,2020-07-26,yes,NA,yes,NA,yes,NA,4,3,https://osf.io/cmw75,yes,NA,https://osf.io/cmw75,yes,NA,OSF Registries,yes,NA,yes,NA,"Straightforward, no issues",https://osf.io/cmw75,https://osf.io/cmw75,osf.io/cmw75,FALSE,recoded by me to add multiple extra links,European Journal of Personality,10.1002/per.2184,2019,"Suessenbach, Felix; Loughnan, Steve; Schönbrodt, Felix D.; Moore, Adam B.","The Dominance, Prestige, and Leadership Account of Social Power Motives"
a001087,oliver,2020-04-21,yes,NA,yes,NA,yes,NA,1,1,osf.io/uxtq2/,yes,NA,https://osf.io/uxtq2/,yes,NA,OSF,yes,NA,yes,NA,NA,https://osf.io/uxtq2/,https://osf.io/uxtq2/,osf.io/uxtq2,FALSE,recoded by me to add multiple extra links,European Journal of Personality,10.1002/per.2184,2019,"Suessenbach, Felix; Loughnan, Steve; Schönbrodt, Felix D.; Moore, Adam B.","The Dominance, Prestige, and Leadership Account of Social Power Motives"
a001087,steve,2020-07-26,yes,NA,yes,NA,yes,NA,4,1,https://osf.io/uxtq2/,yes,NA,https://osf.io/uxtq2/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues",https://osf.io/uxtq2/,https://osf.io/uxtq2/,osf.io/uxtq2,FALSE,recoded by me to add multiple extra links,European Journal of Personality,10.1002/per.2184,2019,"Suessenbach, Felix; Loughnan, Steve; Schönbrodt, Felix D.; Moore, Adam B.","The Dominance, Prestige, and Leadership Account of Social Power Motives"
a001087,steve,2020-07-26,yes,NA,yes,NA,yes,NA,4,2,https://osf.io/rge59/,yes,NA,https://osf.io/rge59/,yes,NA,OSF,yes,NA,yes,NA,"This was the preregistration document, but it was not apparent this was the case from the data availability statement",NA,NA,NA,FALSE,recoded by me to add multiple extra links,European Journal of Personality,10.1002/per.2184,2019,"Suessenbach, Felix; Loughnan, Steve; Schönbrodt, Felix D.; Moore, Adam B.","The Dominance, Prestige, and Leadership Account of Social Power Motives"
a001087,steve,2020-07-26,yes,NA,yes,NA,yes,NA,4,4,https://osf.io/7c8sn/,yes,NA,https://osf.io/7c8sn,yes,NA,OSF Registries,no,NA,NA,NA,"This was a link to preregistration information, no files were present",NA,NA,NA,FALSE,recoded by me to add multiple extra links,European Journal of Personality,10.1002/per.2184,2019,"Suessenbach, Felix; Loughnan, Steve; Schönbrodt, Felix D.; Moore, Adam B.","The Dominance, Prestige, and Leadership Account of Social Power Motives"
a001111,steve,2020-07-10,yes,NA,yes,NA,yes,NA,1,1,http://hdl.handle.net/1959.13/1387620,yes,NA,https://nova.newcastle.edu.au/vital/access/manager/Repository/uon:32640,yes,NA,NOVA,yes,NA,yes,NA,"Straightforward, no issues",NA,http://hdl.handle.net/1959.13/1387620,hdl.handle.net/1959.13/1387620,FALSE,coded by me alone,Geoscience Data Journal,10.1002/gdj3.80,2019,"Bridgman, Howard; Ashcroft, Linden; Thornton, Ken; Gravio, Gionni Di; Oates, William","Meteorological observations for Eversleigh Station, near Armidale, New South Wales, Australia: 1877–1922"
a001125,steve,2020-08-09,yes,NA,yes,NA,other,Links are on journal web page for article not in PDF,1,1,https://data.mendeley.com/datasets/k29ty5nh48/1,yes,NA,https://data.mendeley.com/datasets/k29ty5nh48/1,yes,NA,Mendeley,yes,NA,yes,NA,"Straightforward, no issues",https://data.mendeley.com/datasets/k29ty5nh48/1,https://data.mendeley.com/datasets/k29ty5nh48/1,data.mendeley.com/datasets/k29ty5nh48/1,FALSE,recoded by me - case where data available on mendeley,Journal of Experimental Social Psychology,10.1016/j.jesp.2018.03.011,2018,"Reynolds, Tania; Baumeister, Roy F.; Maner, Jon K.",Competitive reputation manipulation: Women strategically transmit social information about romantic rivals
a001125,aniruddah,2020-05-15,yes,NA,yes,NA,yes,NA,1,1,https://www.elsevier.com/journals/journal-of-experimental-social-psychology/0022-1031/guide-for-authors,yes,NA,https://www.elsevier.com/journals/journal-of-experimental-social-psychology/0022-1031/guide-for-authors,no,NA,"Elsevier, which in itself is not a data repository.",no,NA,NA,NA,"The link to elsevier has no hint as to where to find the data. Upon further checking, the data does exist in Mendeley Data repository, but as the link did not redirect anywhere in Mendeley, files were not downloaded.",NA,NA,NA,FALSE,recoded by me - case where data available on mendeley,Journal of Experimental Social Psychology,10.1016/j.jesp.2018.03.011,2018,"Reynolds, Tania; Baumeister, Roy F.; Maner, Jon K.",Competitive reputation manipulation: Women strategically transmit social information about romantic rivals
a001125,oliver,2020-04-28,yes,NA,yes,NA,other,Only link with data statement leads to general page - not data linked to study,1,1,elsevier.com/journals/journal-of-experimental-social-psychology/ 0022-1031/guide-for-authors.,other,"Works, but does not lead to data",Could not resolve,other,Could not resolve,NA,no,NA,NA,NA,NA,NA,NA,NA,FALSE,recoded by me - case where data available on mendeley,Journal of Experimental Social Psychology,10.1016/j.jesp.2018.03.011,2018,"Reynolds, Tania; Baumeister, Roy F.; Maner, Jon K.",Competitive reputation manipulation: Women strategically transmit social information about romantic rivals
a001125,sophia,2020-04-05,yes,NA,yes,NA,yes,NA,1,1,https://www.elsevier.com/journals/journal-of-experimental-social-psychology/0022-1031/guide-for-authors,yes,NA,https://www.elsevier.com/journals/journal-of-experimental-social-psychology/0022-1031/guide-for-authors,yes,NA,Elsevier,no,NA,NA,NA,lead to a information page for authors,NA,NA,NA,FALSE,recoded by me - case where data available on mendeley,Journal of Experimental Social Psychology,10.1016/j.jesp.2018.03.011,2018,"Reynolds, Tania; Baumeister, Roy F.; Maner, Jon K.",Competitive reputation manipulation: Women strategically transmit social information about romantic rivals
a001139,steve,2020-07-10,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.5281/zenodo.1186639,yes,NA,https://zenodo.org/record/1186639,yes,NA,Zenodo,yes,NA,partial,Total download size exceeded 100MB,"Straightforward, no issues",NA,https://doi.org/10.5281/zenodo.1186639,doi.org/10.5281/zenodo.1186639,FALSE,coded by me alone,Geoscience Data Journal,10.1002/gdj3.52,2018,"Batalla, Meritxell; Ninyerola, Miquel; Catalan, Jordi",Digital long-term topoclimate surfaces of the Pyrenees mountain range for the period 1950–2012
a001147,michelle,2020-04-13,yes,NA,yes,NA,yes,NA,1,1,https://dataverse.harvard.edu/dataset.xhtml?id=3037337,no,Error 404 Page Not found,NA,NA,NA,NA,NA,NA,NA,NA,Error 404 - page not found,NA,https://dataverse.harvard.edu/dataset.xhtml?id=3037337,dataverse.harvard.edu/dataset.xhtml?id=3037337,FALSE,recoded by me - original coders got errors but not me,Psychological Science,10.1177/0956797617728270,2017,"Petersen, Michael Bang",Healthy Out-Group Members Are Represented Psychologically as Infected In-Group Members
a001147,oliver,2020-04-26,yes,NA,yes,NA,yes,NA,1,1,https://dataverse.harvard.edu/dataset.xhtml?id=3037337,no,"Could not resolve URL as outside remit of UoM student account, but this may be a way of finding it via manually searching Harvard Dataverse:  |  doi:10.1177/0956797617728270",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://dataverse.harvard.edu/dataset.xhtml?id=3037337,dataverse.harvard.edu/dataset.xhtml?id=3037337,FALSE,recoded by me - original coders got errors but not me,Psychological Science,10.1177/0956797617728270,2017,"Petersen, Michael Bang",Healthy Out-Group Members Are Represented Psychologically as Infected In-Group Members
a001147,steve,2020-09-02,yes,NA,yes,NA,yes,NA,1,1,https://dataverse.harvard.edu/dataset.xhtml?id=3037337,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?id=3037337,yes,NA,Harvard Dataverse,yes,NA,yes,NA,"Straightforward, no issues - despite earlier indications that url did not work",NA,https://dataverse.harvard.edu/dataset.xhtml?id=3037337,dataverse.harvard.edu/dataset.xhtml?id=3037337,FALSE,recoded by me - original coders got errors but not me,Psychological Science,10.1177/0956797617728270,2017,"Petersen, Michael Bang",Healthy Out-Group Members Are Represented Psychologically as Infected In-Group Members
a001149,steve,2020-09-02,yes,NA,yes,NA,other,Article contains both links and provides accession numbers to data resources without hyperlinks,2,2,DDBJ database accession no. DRP005397,other,Needed to navigate to Bioinformation and DDBJ Center website and search by accession number,https://ddbj.nig.ac.jp/DRASearch/study?acc=DRP005397,yes,NA,DDBJ,yes,NA,partial,"Total download size exceeded 100MB, downloaded metadata and two data files","The data availability statement reads ""The data have been deposited in the DDBJ database with accession number DRP005397."" but there is no hyperlink in article",DDBJ database accession no. DRP005397,DDBJ database accession no. DRP005397,DDBJ database accession no. DRP005397,FALSE,recoded by me to add extra link by accession number,American Journal of Primatology,10.1002/ajp.23072,2019,"Lee, Wanyi; Hayakawa, Takashi; Kiyono, Mieko; Yamabata, Naoto; Hanya, Goro",Gut microbiota composition of Japanese macaques associates with extent of human encroachment
a001149,evelyn,2020-04-28,yes,NA,yes,NA,yes,NA,1,1,https://www.iris-database.org/iris/app/home/detail?id=york:934328,yes,NA,https://www.iris-database.org/iris/app/home/detail?id=york:934328,yes,NA,Iris database,yes,NA,yes,NA,I didn't have any problems with this article,https://www.irisdatabase.org/iris/app/home/detail?id=york:934328,https://www.irisdatabase.org/iris/app/home/detail?id=york:934328,www.irisdatabase.org/iris/app/home/detail?id=york:934328,FALSE,recoded by me to add extra link by accession number,American Journal of Primatology,10.1002/ajp.23072,2019,"Lee, Wanyi; Hayakawa, Takashi; Kiyono, Mieko; Yamabata, Naoto; Hanya, Goro",Gut microbiota composition of Japanese macaques associates with extent of human encroachment
a001149,steve,2020-09-02,yes,NA,yes,NA,other,Article contains both links and provides accession numbers to data resources without hyperlinks,2,1,https://www.irisdatabase.org/iris/app/home/detail?id=york:934328,other,Embedded url has an invalid character - it should be a hyphen. Fixing the hyphen makes the url behave as expected,https://www.iris-database.org/iris/app/home/detail?id=york:934328,yes,NA,IRIS,other,Registration form required before data can be downloaded,yes,NA,"The linked data seems to be for a completely different study (in the journal Language Learning), nothing to do with the article at all.",https://www.irisdatabase.org/iris/app/home/detail?id=york:934328,https://www.irisdatabase.org/iris/app/home/detail?id=york:934328,www.irisdatabase.org/iris/app/home/detail?id=york:934328,FALSE,recoded by me to add extra link by accession number,American Journal of Primatology,10.1002/ajp.23072,2019,"Lee, Wanyi; Hayakawa, Takashi; Kiyono, Mieko; Yamabata, Naoto; Hanya, Goro",Gut microbiota composition of Japanese macaques associates with extent of human encroachment
a001163,steve,2020-07-10,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.5284/1021668,yes,NA,https://archaeologydataservice.ac.uk/archives/view/elmsfarm_eh_2013/,yes,NA,Archaeology Data Service,yes,NA,partial,Total download size exceeded 100MB,"Straightforward, no issues",NA,http://dx.doi.org/10.5284/1021668,dx.doi.org/10.5284/1021668,FALSE,coded by me alone,Internet Archaeology,10.11141/ia.40.1,2015,"Atkinson, Mark; Preston, Steve",Heybridge: A late Iron Age and Roman settlement. Excavations at Elms Farm 1993-5. Volume 2
a001184,steve,2020-07-10,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/xg5rj/wiki/home/,yes,NA,https://osf.io/xg5rj/wiki/home/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues",NA,https://osf.io/xg5rj/wiki/home/,osf.io/xg5rj/wiki/home,FALSE,coded by me alone,Canadian Journal of Experimental Psychology,10.1037/cep0000147,2018,"Matheson, Heath E.; Salmon, Josh P.; Tougas, Michelle; McMullen, Patricia A.",Embodied object concepts: The contribution of structural and functional manipulability depends on available visual information
a001191,steve,2020-07-10,yes,NA,yes,NA,yes,NA,1,1,https://doi.pangaea.de/10.1594/PANGAEA.903123,yes,NA,https://doi.pangaea.de/10.1594/PANGAEA.903123,yes,NA,PANGAEA,yes,NA,partial,Total download size exceeded 100MB,"Straightforward, no issues",NA,https://doi.pangaea.de/10.1594/PANGAEA.903123,doi.pangaea.de/10.1594/PANGAEA.903123,FALSE,coded by me alone,Geoscience Data Journal,10.1002/gdj3.83,2019,"Mistry, Malcolm N.",Historical global gridded degree-days: A high-spatial resolution database of CDD and HDD
a001221,sophia,2020-04-17,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/BAG0DS,no,"""DOI not found"" page",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.7910/DVN/BAG0DS,doi.org/10.7910/DVN/BAG0DS,FALSE,recoded by me - broken link,American Journal of Political Science,10.1111/ajps.12335,2018,"Renshon, Jonathan; Dafoe, Allan; Huth, Paul",Leader Influence and Reputation Formation in World Politics
a001221,steve,2020-07-27,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/BAG0DS,other,DOI not found; data found by searching Harvard Dataverse by author name,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HIQ4BV,yes,NA,Harvard Dataverse,yes,NA,yes,NA,"Original link did not work, DOI does not exist",NA,https://doi.org/10.7910/DVN/BAG0DS,doi.org/10.7910/DVN/BAG0DS,FALSE,recoded by me - broken link,American Journal of Political Science,10.1111/ajps.12335,2018,"Renshon, Jonathan; Dafoe, Allan; Huth, Paul",Leader Influence and Reputation Formation in World Politics
a001250,adrian,2020-04-06,yes,NA,yes,NA,yes,NA,2,1,https://dbk.gesis.org/DBKSearch/SDesc2.asp?no=6701,no,URL not found,NA,NA,NA,NA,NA,NA,NA,NA,Article had 2 links - This URL not found,https://dbk.gesis.org/DBKSearch/SDesc2.asp?no=6701,https://dbk.gesis.org/DBKSearch/SDesc2.asp?no=6701,dbk.gesis.org/DBKSearch/SDesc2.asp?no=6701,FALSE,recoded by me - broken link,European Journal of Personality,10.1002/per.2189,2019,"Kandler, Christian; Waaktaar, Trine; Mõttus, René; Riemann, Rainer; Torgersen, Svenn",Unravelling the Interplay Between Genetic and Environmental Contributions in the Unfolding of Personality Differences from Early Adolescence to Young Adulthood
a001250,sophia,2020-04-08,yes,NA,yes,NA,yes,NA,2,1,https://dbk.gesis.org/DBKSearch/SDesc2asp?no=6701,no,404 Not found',NA,NA,NA,NA,NA,NA,NA,NA,NA,https://dbk.gesis.org/DBKSearch/SDesc2.asp?no=6701,https://dbk.gesis.org/DBKSearch/SDesc2.asp?no=6701,dbk.gesis.org/DBKSearch/SDesc2.asp?no=6701,FALSE,recoded by me - broken link,European Journal of Personality,10.1002/per.2189,2019,"Kandler, Christian; Waaktaar, Trine; Mõttus, René; Riemann, Rainer; Torgersen, Svenn",Unravelling the Interplay Between Genetic and Environmental Contributions in the Unfolding of Personality Differences from Early Adolescence to Young Adulthood
a001250,steve,2020-09-02,yes,NA,yes,NA,yes,NA,2,1,https://dbk.gesis.org/DBKSearch/SDesc2.asp?no=6701,other,"As presented, link does not work, but searching from the gesis home page does locate the correct dataset",https://search.gesis.org/research_data/ZA6701,yes,NA,GESIS,other,Application required to access data,other,Was able to download metadata documents but no actual data,"Original link did not work but dataset locateable, need to apply to access data set",https://dbk.gesis.org/DBKSearch/SDesc2.asp?no=6701,https://dbk.gesis.org/DBKSearch/SDesc2.asp?no=6701,dbk.gesis.org/DBKSearch/SDesc2.asp?no=6701,FALSE,recoded by me - broken link,European Journal of Personality,10.1002/per.2189,2019,"Kandler, Christian; Waaktaar, Trine; Mõttus, René; Riemann, Rainer; Torgersen, Svenn",Unravelling the Interplay Between Genetic and Environmental Contributions in the Unfolding of Personality Differences from Early Adolescence to Young Adulthood
a001250,adrian,2020-04-06,yes,NA,yes,NA,yes,NA,2,2,https://osf.io/wk9rp/,yes,NA,https://osf.io/wk9rp/,yes,NA,OSF,yes,NA,yes,NA,Article had 2 links - This link ok,https://osf.io/wk9rp/,https://osf.io/wk9rp/,osf.io/wk9rp,FALSE,recoded by me - checking issue of multiple links?,European Journal of Personality,10.1002/per.2189,2019,"Kandler, Christian; Waaktaar, Trine; Mõttus, René; Riemann, Rainer; Torgersen, Svenn",Unravelling the Interplay Between Genetic and Environmental Contributions in the Unfolding of Personality Differences from Early Adolescence to Young Adulthood
a001250,sophia,2020-04-08,yes,NA,yes,NA,yes,NA,2,2,https://osf.io/wk9rp/,yes,NA,https://osf.io/wk9rp/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,https://osf.io/wk9rp/,https://osf.io/wk9rp/,osf.io/wk9rp,FALSE,recoded by me - checking issue of multiple links?,European Journal of Personality,10.1002/per.2189,2019,"Kandler, Christian; Waaktaar, Trine; Mõttus, René; Riemann, Rainer; Torgersen, Svenn",Unravelling the Interplay Between Genetic and Environmental Contributions in the Unfolding of Personality Differences from Early Adolescence to Young Adulthood
a001250,steve,2020-09-02,yes,NA,yes,NA,yes,NA,2,2,https://osf.io/wk9rp/,yes,NA,https://osf.io/wk9rp/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues - link contained code for processing data",https://osf.io/wk9rp/,https://osf.io/wk9rp/,osf.io/wk9rp,FALSE,recoded by me - checking issue of multiple links?,European Journal of Personality,10.1002/per.2189,2019,"Kandler, Christian; Waaktaar, Trine; Mõttus, René; Riemann, Rainer; Torgersen, Svenn",Unravelling the Interplay Between Genetic and Environmental Contributions in the Unfolding of Personality Differences from Early Adolescence to Young Adulthood
a001265,steve,2020-07-10,yes,NA,no,NA,other,Online article has direct links to files,2,2,https://intarch.ac.uk/journal/issue45/4/TerrainCoefficientDataTable.csv,yes,NA,https://intarch.ac.uk/journal/issue45/4/TerrainCoefficientDataTable.csv,no,NA,NA,yes,NA,yes,NA,"Online article, data files were hosted on journal website itself",NA,https://intarch.ac.uk/journal/issue45/4/TerrainCoefficientDataTable.csv,intarch.ac.uk/journal/issue45/4/TerrainCoefficientDataTable.csv,FALSE,coded by me alone,Internet Archaeology,10.11141/ia.45.4,2017,"Gruchy, Michelle de; Caswell, Edward; Edwards, James",Velocity-Based Terrain Coefficients for Time-Based Models of Human Movement
a001265,steve,2020-07-10,yes,NA,no,NA,other,Online article has direct links to files,2,1,https://intarch.ac.uk/journal/issue45/4/TerrainCoefficientDataTable.xlsx,yes,NA,https://intarch.ac.uk/journal/issue45/4/TerrainCoefficientDataTable.xlsx,no,NA,NA,yes,NA,yes,NA,"Online article, data files were hosted on journal website itself",NA,https://intarch.ac.uk/journal/issue45/4/TerrainCoefficientDataTable.xlsx,intarch.ac.uk/journal/issue45/4/TerrainCoefficientDataTable.xlsx,FALSE,coded by me alone,Internet Archaeology,10.11141/ia.45.4,2017,"Gruchy, Michelle de; Caswell, Edward; Edwards, James",Velocity-Based Terrain Coefficients for Time-Based Models of Human Movement
a001273,steve,2020-07-10,yes,NA,yes,NA,yes,NA,1,1,http://archaeologydataservice.ac.uk/archives/view/accord_ahrc_2015/,yes,NA,https://archaeologydataservice.ac.uk/archives/view/accord_ahrc_2015/,yes,NA,Archaeology Data Service,yes,NA,yes,NA,"It appears the repository linked to was a project hub, which in turn linked to specific sub-projects in separate repositories",NA,http://archaeologydataservice.ac.uk/archives/view/accord_ahrc_2015/,archaeologydataservice.ac.uk/archives/view/accord_ahrc_2015,FALSE,coded by me alone,Internet Archaeology,"10.11141/ia.44.10, 10.11141/ia.44.10",2017,"Maxwell, Mhairi",Power is in the Process: The ACCORD project
a001280,matthew,2020-04-28,yes,NA,yes,NA,yes,NA,2,1,https://osf.io/cxc6f/,no,Invalid link,NA,NA,NA,NA,NA,NA,NA,NA,Invalid link,https://osf.io/cxc6f/,https://osf.io/cxc6f/,osf.io/cxc6f,FALSE,recoded by me - original coders got errors but not me,European Journal of Personality,10.1002/per.2179,2018,"Masselink, M.; Van Roekel, E.; Hankin, B.l.; Keijsers, L.; Lodder, G.m.a.; Vanhalst, J.; Verhagen, M.; Young, J.f.; Oldehinkel, A.j.",The Longitudinal Association Between Self-esteem and Depressive Symptoms in Adolescents: Separating Between-Person Effects from Within-Person Effects
a001280,michelle,2020-04-13,yes,NA,yes,NA,yes,NA,3,2,https://osf.io/cxc6f/,no,Page not found,NA,NA,NA,NA,NA,NA,NA,NA,Next 2 links - page was not found,https://osf.io/cxc6f/,https://osf.io/cxc6f/,osf.io/cxc6f,FALSE,recoded by me - original coders got errors but not me,European Journal of Personality,10.1002/per.2179,2018,"Masselink, M.; Van Roekel, E.; Hankin, B.l.; Keijsers, L.; Lodder, G.m.a.; Vanhalst, J.; Verhagen, M.; Young, J.f.; Oldehinkel, A.j.",The Longitudinal Association Between Self-esteem and Depressive Symptoms in Adolescents: Separating Between-Person Effects from Within-Person Effects
a001280,steve,2020-08-27,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/cxc6f/,yes,NA,https://osf.io/cxc6f/,yes,NA,OSF,yes,NA,yes,NA,Article includes two other links which are just specific files or sub-projects within the main project link (https://osf.io/y3zcn/ and http://www.osf.io/p7xcj) - these were ignored in the final coding,https://osf.io/cxc6f/,https://osf.io/cxc6f/,osf.io/cxc6f,FALSE,recoded by me - original coders got errors but not me,European Journal of Personality,10.1002/per.2179,2018,"Masselink, M.; Van Roekel, E.; Hankin, B.l.; Keijsers, L.; Lodder, G.m.a.; Vanhalst, J.; Verhagen, M.; Young, J.f.; Oldehinkel, A.j.",The Longitudinal Association Between Self-esteem and Depressive Symptoms in Adolescents: Separating Between-Person Effects from Within-Person Effects
a001280,matthew,2020-04-28,yes,NA,yes,NA,yes,NA,2,2,https://osf.io/y3zcn/,no,Invalid link,NA,NA,NA,NA,NA,NA,NA,NA,Invalid link,NA,NA,NA,FALSE,recoded by me - original coders got errors but not me,European Journal of Personality,10.1002/per.2179,2018,"Masselink, M.; Van Roekel, E.; Hankin, B.l.; Keijsers, L.; Lodder, G.m.a.; Vanhalst, J.; Verhagen, M.; Young, J.f.; Oldehinkel, A.j.",The Longitudinal Association Between Self-esteem and Depressive Symptoms in Adolescents: Separating Between-Person Effects from Within-Person Effects
a001280,michelle,2020-04-13,yes,NA,yes,NA,yes,NA,3,1,www.osf.io/p7xcj,yes,NA,https://osf.io/p7xcj/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this link,NA,NA,NA,FALSE,recoded by me - original coders got errors but not me,European Journal of Personality,10.1002/per.2179,2018,"Masselink, M.; Van Roekel, E.; Hankin, B.l.; Keijsers, L.; Lodder, G.m.a.; Vanhalst, J.; Verhagen, M.; Young, J.f.; Oldehinkel, A.j.",The Longitudinal Association Between Self-esteem and Depressive Symptoms in Adolescents: Separating Between-Person Effects from Within-Person Effects
a001280,michelle,2020-04-13,yes,NA,yes,NA,yes,NA,3,3,https://osf.io/y3zcn/,no,Page not found,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,recoded by me - original coders got errors but not me,European Journal of Personality,10.1002/per.2179,2018,"Masselink, M.; Van Roekel, E.; Hankin, B.l.; Keijsers, L.; Lodder, G.m.a.; Vanhalst, J.; Verhagen, M.; Young, J.f.; Oldehinkel, A.j.",The Longitudinal Association Between Self-esteem and Depressive Symptoms in Adolescents: Separating Between-Person Effects from Within-Person Effects
a001293,steve,2020-07-10,yes,NA,yes,NA,yes,NA,2,1,https://doi.org/10.14284/329,yes,NA,http://www.vliz.be/en/imis?dasid=4687&doiid=329,yes,NA,VLIS,yes,NA,yes,NA,"More recent versions were available, in addition to the dataset explicitly linked to (different versions had different DOIs)",NA,https://doi.org/10.14284/329,doi.org/10.14284/329,FALSE,coded by me alone,Geoscience Data Journal,10.1002/gdj3.68,2019,"Mortelmans, Jonas; Goossens, Jolien; Martínez, Luz Amadei; Deneudt, Klaas; Cattrijsse, André; Hernandez, Francisco",LifeWatch observatory data: Zooplankton observations in the Belgian part of the North Sea
