study_id,coder,date_coded,has_data_badge,has_data_badge_other,data_availability_statement,data_availability_statement_other,article_has_links,article_has_links_other,number_of_links,link_number,link_url,link_work,link_work_noother,resolved_url,is_repository,is_repository_other,repository_name,files_exist,files_exist_other,download_success,download_success_other,notes,corrected_link_url,link_url_for_cleaning,link_url_cleaned,resolved_url_cleaned,review_coding,review_notes,Publication Title,DOI,Publication Year,Author,Title
a000338,michelle,2020-04-09,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/KPJUFL,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/KPJUFL,yes,NA,HAVARD DATAVERSE,yes,NA,yes,NA,I didn't have any problems with this article,NA,https://doi.org/10.7910/DVN/KPJUFL,doi.org/10.7910/DVN/KPJUFL,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/KPJUFL,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12404,2019,"Chong, Alberto; León‐Ciliotta, Gianmarco; Roza, Vivian; Valdivia, Martín; Vega, Gabriela","Urbanization Patterns, Information Diffusion, and Female Voting in Rural Paraguay"
a000338,sophia,2020-04-26,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/KPJUFL,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/KPJUFL,yes,NA,Harvard Dataverse Network,yes,NA,yes,NA,I didn't have any problems with this article,NA,https://doi.org/10.7910/DVN/KPJUFL,doi.org/10.7910/DVN/KPJUFL,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/KPJUFL,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12404,2019,"Chong, Alberto; León‐Ciliotta, Gianmarco; Roza, Vivian; Valdivia, Martín; Vega, Gabriela","Urbanization Patterns, Information Diffusion, and Female Voting in Rural Paraguay"
a000348,kongmanas,2020-04-18,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/ZRZGTT,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ZRZGTT,yes,NA,Harvard Dataverse,yes,NA,yes,NA,I didn't have any problems with this article,NA,https://doi.org/10.7910/DVN/ZRZGTT,doi.org/10.7910/DVN/ZRZGTT,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ZRZGTT,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12416,2019,"Lupu, Yonatan; Wallace, Geoffrey P. R.","Violence, Nonviolence, and the Effects of International Human Rights Law"
a000348,sophia,2020-04-17,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/ZRZGTT,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ZRZGTT,yes,NA,Harvard Dataverse Network,yes,NA,yes,NA,I didn't have any problems with this article,NA,https://doi.org/10.7910/DVN/ZRZGTT,doi.org/10.7910/DVN/ZRZGTT,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ZRZGTT,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12416,2019,"Lupu, Yonatan; Wallace, Geoffrey P. R.","Violence, Nonviolence, and the Effects of International Human Rights Law"
a000352,kongmanas,2020-04-15,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/RLLL1V,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/RLLL1V,yes,NA,Harvard Dataverse,yes,NA,yes,NA,I didn't have any problems with this article,NA,https://doi.org/10.7910/DVN/RLLL1V,doi.org/10.7910/DVN/RLLL1V,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/RLLL1V,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12436,2019,"Larson, Jennifer M.; Nagler, Jonathan; Ronen, Jonathan; Tucker, Joshua A.",Social Networks and Protest Participation: Evidence from 130 Million Twitter Users
a000352,sophia,2020-04-24,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/RLLL1V,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/RLLL1V,yes,NA,Harvard Dataverse Network,yes,NA,other,file over 100MB,I didn't have any problems with this article,NA,https://doi.org/10.7910/DVN/RLLL1V,doi.org/10.7910/DVN/RLLL1V,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/RLLL1V,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12436,2019,"Larson, Jennifer M.; Nagler, Jonathan; Ronen, Jonathan; Tucker, Joshua A.",Social Networks and Protest Participation: Evidence from 130 Million Twitter Users
a000356,evelyn,2020-04-08,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.5283/epub.38033,yes,NA,https://epub.uni-regensburg.de/38033/,yes,NA,University of Regensburg Publication Server,yes,NA,yes,NA,I didn't have any problems with this article,NA,https://doi.org/10.5283/epub.38033,doi.org/10.5283/epub.38033,epub.uni-regensburg.de/38033,FALSE,doi used redirects to ur repo - confirmed,Quarterly Journal of Experimental Psychology,10.1177/1747021818819449,2019,"Fröber, Kerstin; Pfister, Roland; Dreisbach, Gesine",Increasing reward prospect promotes cognitive flexibility: Direct evidence from voluntary task switching with double registration
a000356,michelle,2020-04-29,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.5283/epub.38033,yes,NA,https://epub.uni-regensburg.de/38033/,yes,NA,UNIVERSITY OF REGENSBURG PUBLICATION SERVER,yes,NA,yes,NA,I didn't have any problems with this article,NA,https://doi.org/10.5283/epub.38033,doi.org/10.5283/epub.38033,epub.uni-regensburg.de/38033,FALSE,doi used redirects to ur repo - confirmed,Quarterly Journal of Experimental Psychology,10.1177/1747021818819449,2019,"Fröber, Kerstin; Pfister, Roland; Dreisbach, Gesine",Increasing reward prospect promotes cognitive flexibility: Direct evidence from voluntary task switching with double registration
a000359,andy,2020-08-05,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.5284/1011888,yes,NA,https://archaeologydataservice.ac.uk/archives/view/t5_framework_2011/,yes,NA,Archaeology Data Service,yes,NA,partial,"Hundreds of files organised into seven sections, downloaded one file from each section",NA,NA,https://doi.org/10.5284/1011888,doi.org/10.5284/1011888,archaeologydataservice.ac.uk/archives/view/t5_framework_2011,NA,NA,Internet Archaeology,10.11141/ia.36.8,2014,Framework Archaeology,Heathrow Terminal 5 Excavation Archive (Data Paper)
a000359,steve,2020-07-06,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.5284/1011888,yes,NA,https://archaeologydataservice.ac.uk/archives/view/t5_framework_2011/,yes,NA,Archaeology Data Service,yes,NA,partial,Repository contained hundreds of files organised into seven sections (folder). Downloaded at least one file from each section to check,"Straightforward, no issues",NA,https://doi.org/10.5284/1011888,doi.org/10.5284/1011888,archaeologydataservice.ac.uk/archives/view/t5_framework_2011,NA,NA,Internet Archaeology,10.11141/ia.36.8,2014,Framework Archaeology,Heathrow Terminal 5 Excavation Archive (Data Paper)
a000365,evelyn,2020-04-04,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.7910/DVN/IXWZZO,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/IXWZZO,yes,NA,Harvard Dataverse,yes,NA,yes,NA,I didn't have any problems with this article,NA,http://dx.doi.org/10.7910/DVN/IXWZZO,dx.doi.org/10.7910/DVN/IXWZZO,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/IXWZZO,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12285,2017,"Cruz, Cesi; Schneider, Christina J.",Foreign Aid and Undeserved Credit Claiming
a000365,oliver,2020-04-27,yes,NA,yes,NA,yes,NA,1,1,dx.doi.org/10.7910/DVN/IXWZZO,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/IXWZZO,yes,NA,Harvard version of Dataverse,yes,NA,yes,NA,NA,NA,dx.doi.org/10.7910/DVN/IXWZZO,dx.doi.org/10.7910/DVN/IXWZZO,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/IXWZZO,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12285,2017,"Cruz, Cesi; Schneider, Christina J.",Foreign Aid and Undeserved Credit Claiming
a000388,kongmanas,2020-04-12,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.6084/m9.figshare.4743547.v1,yes,NA,https://figshare.com/articles/Stats_-_In_an_Absolute_State_xlsx/4743547/1,yes,NA,figshare,yes,NA,yes,NA,I didn't have any problems with this article,NA,https://doi.org/10.6084/m9.figshare.4743547.v1,doi.org/10.6084/m9.figshare.4743547.v1,figshare.com/articles/Stats_-_In_an_Absolute_State_xlsx/4743547/1,FALSE,link_url was a DOI shortcut to a Figshare repo - was able to match unique info in link_url to unique info in resolved_url,Clinical Psychological Science,10.1177/2167702617747074,2018,"Al-Mosaiwi, Mohammed; Johnstone, Tom","In an Absolute State: Elevated Use of Absolutist Words Is a Marker Specific to Anxiety, Depression, and Suicidal Ideation"
a000388,oliver,2020-04-28,yes,NA,yes,NA,yes,NA,1,1,doi.org/10.6084/m9.figshare.4743547.v1,yes,NA,https://figshare.com/articles/Stats_-_In_an_Absolute_State_xlsx/4743547/1,yes,NA,OSF,yes,NA,yes,NA,NA,NA,doi.org/10.6084/m9.figshare.4743547.v1,doi.org/10.6084/m9.figshare.4743547.v1,figshare.com/articles/Stats_-_In_an_Absolute_State_xlsx/4743547/1,FALSE,link_url was a DOI shortcut to a Figshare repo - was able to match unique info in link_url to unique info in resolved_url,Clinical Psychological Science,10.1177/2167702617747074,2018,"Al-Mosaiwi, Mohammed; Johnstone, Tom","In an Absolute State: Elevated Use of Absolutist Words Is a Marker Specific to Anxiety, Depression, and Suicidal Ideation"
a000390,oliver,2020-04-25,yes,NA,yes,NA,other,Article gave DOI number. I found link via Googling DOI number.,1,1,doi:10.7910/DVN/SURSEO,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/SURSEO,yes,NA,Harvard version of Dataverse,yes,NA,yes,NA,NA,10.7910/DVN/SURSEO,10.7910/DVN/SURSEO,DOI 10.7910/DVN/SURSEO,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/SURSEO,FALSE,iter02: changes made to link_url_cleaned are OK now,American Journal of Political Science,10.1111/ajps.12272,2017,"King, Gary; Lucas, Christopher; Nielsen, Richard A.",The Balance‐Sample Size Frontier in Matching Methods for Causal Inference
a000390,steve,2020-11-04,yes,NA,yes,NA,yes,NA,1,1,10.7910/DVN/SURSEO,other,"DOI provided without link, but searching via DOI resolves the url",https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/SURSEO,yes,NA,Harvard Dataverse,yes,NA,yes,NA,Only raw DOI was provided but otherwise straightforward,10.7910/DVN/SURSEO,10.7910/DVN/SURSEO,DOI 10.7910/DVN/SURSEO,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/SURSEO,FALSE,iter02: changes made to link_url_cleaned are OK now,American Journal of Political Science,10.1111/ajps.12272,2017,"King, Gary; Lucas, Christopher; Nielsen, Richard A.",The Balance‐Sample Size Frontier in Matching Methods for Causal Inference
a000391,michelle,2020-05-05,yes,NA,yes,NA,yes,NA,2,1,https://www.iris-database.org/iris/app/home/detail?id=york:934328,yes,NA,https://www.iris-database.org/iris/app/home/detail?id=york:934328,yes,NA,IRIS DATABASE,yes,NA,other,Need to fill in a form to download data,Did not download data as form is required to be filled out,https://www.iris-database.org/iris/app/home/detail?id=york:934328,https://www.iris-database.org/iris/app/home/detail?id=york:934328,iris-database.org/iris/app/home/detail?id=york:934328,www.iris-database.org/iris/app/home/detail?id=york:934328,FALSE,only the www is missing - merely a cleaning difference,American Journal of Primatology,10.1002/ajp.22977,2019,"Clayton, Jonathan B.; Shields‐Cutler, Robin R.; Hoops, Susan L.; Al‐Ghalith, Gabriel A.; Sha, John C. M.; Johnson, Timothy J.; Knights, Dan",Bacterial community structure and function distinguish gut sites in captive red-shanked doucs (Pygathrix nemaeus)
a000391,sophia,2020-04-10,yes,NA,yes,NA,yes,NA,1,1,https://www.iris-database.org/iris/app/home/detail?id=york:934328,yes,NA,https://www.iris-database.org/iris/app/home/detail?id=york:934328,yes,NA,IRIS Database,yes,NA,yes,NA,I didn't have any problems with this article,https://www.iris-database.org/iris/app/home/detail?id=york:934328,https://www.iris-database.org/iris/app/home/detail?id=york:934328,iris-database.org/iris/app/home/detail?id=york:934328,www.iris-database.org/iris/app/home/detail?id=york:934328,FALSE,only the www is missing - merely a cleaning difference,American Journal of Primatology,10.1002/ajp.22977,2019,"Clayton, Jonathan B.; Shields‐Cutler, Robin R.; Hoops, Susan L.; Al‐Ghalith, Gabriel A.; Sha, John C. M.; Johnson, Timothy J.; Knights, Dan",Bacterial community structure and function distinguish gut sites in captive red-shanked doucs (Pygathrix nemaeus)
a000391,steve,2020-09-02,yes,NA,yes,NA,other,Article contains both links and provides accession numbers to data resources without hyperlinks,4,1,https://www.iris-database.org/iris/app/home/detail?id=york:934328,yes,NA,https://www.iris-database.org/iris/app/home/detail?id=york:934328,yes,NA,IRIS,other,Registration form required before data can be downloaded,yes,NA,"Straightforward, no issues",https://www.iris-database.org/iris/app/home/detail?id=york:934328,https://www.iris-database.org/iris/app/home/detail?id=york:934328,iris-database.org/iris/app/home/detail?id=york:934328,www.iris-database.org/iris/app/home/detail?id=york:934328,FALSE,only the www is missing - merely a cleaning difference,American Journal of Primatology,10.1002/ajp.22977,2019,"Clayton, Jonathan B.; Shields‐Cutler, Robin R.; Hoops, Susan L.; Al‐Ghalith, Gabriel A.; Sha, John C. M.; Johnson, Timothy J.; Knights, Dan",Bacterial community structure and function distinguish gut sites in captive red-shanked doucs (Pygathrix nemaeus)
a000392,evelyn,2020-05-08,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.7910/DVN/RJAUNW,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/RJAUNW,yes,NA,Harvard Dataverse Network,yes,NA,other,Data files exceed 100MB,Data files exceed 100MB,NA,http://dx.doi.org/10.7910/DVN/RJAUNW,dx.doi.org/10.7910/DVN/RJAUNW,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/RJAUNW,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12274,2017,"Beauchamp, Nicholas",Predicting and Interpolating State‐Level Polls Using Twitter Textual Data
a000392,sophia,2020-04-10,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.7910/DVN/RJAUNW,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/RJAUNW,yes,NA,Harvard Dataverse Network,yes,NA,other,over 100MB file,I didn't have any problems with this article,NA,http://dx.doi.org/10.7910/DVN/RJAUNW,dx.doi.org/10.7910/DVN/RJAUNW,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/RJAUNW,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12274,2017,"Beauchamp, Nicholas",Predicting and Interpolating State‐Level Polls Using Twitter Textual Data
a000395,andy,2020-08-07,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.17863/CAM.31530,yes,NA,https://www.repository.cam.ac.uk/handle/1810/284168,yes,NA,Apollo (University of Cambridge),yes,NA,yes,NA,No issues,NA,https://doi.org/10.17863/CAM.31530,doi.org/10.17863/CAM.31530,www.repository.cam.ac.uk/handle/1810/284168,NA,NA,Geoscience Data Journal,10.1002/gdj3.65,2019,"Teleti, Praveen R.; Rees, W. G.; Dowdeswell, Julian A.; Wilkinson, Clive",A historical Southern Ocean climate dataset from whaling ships’ logbooks
a000395,steve,2020-07-08,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.17863/CAM.31530,yes,NA,https://www.repository.cam.ac.uk/handle/1810/284168,yes,NA,Apollo - University of Cambridge Repository,yes,NA,yes,NA,"Straightforward, no issues",NA,https://doi.org/10.17863/CAM.31530,doi.org/10.17863/CAM.31530,www.repository.cam.ac.uk/handle/1810/284168,NA,NA,Geoscience Data Journal,10.1002/gdj3.65,2019,"Teleti, Praveen R.; Rees, W. G.; Dowdeswell, Julian A.; Wilkinson, Clive",A historical Southern Ocean climate dataset from whaling ships’ logbooks
a000398,andy,2020-08-07,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.1594/PANGAEA.885879,yes,NA,https://doi.pangaea.de/10.1594/PANGAEA.885879,yes,NA,PANGAEA,yes,NA,yes,NA,No issues,NA,https://doi.org/10.1594/PANGAEA.885879,doi.org/10.1594/PANGAEA.885879,doi.pangaea.de/10.1594/PANGAEA.885879,NA,NA,Geoscience Data Journal,10.1002/gdj3.53,2018,"Reavie, Euan D.; Cai, Meijun; Brown, Terry N.",Historical watershed stressors for the Laurentian Great Lakes
a000398,steve,2020-07-08,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.1594/PANGAEA.885879,yes,NA,https://doi.pangaea.de/10.1594/PANGAEA.885879,yes,NA,PANGAEA,yes,NA,yes,NA,"Straightforward, no issues",NA,https://doi.org/10.1594/PANGAEA.885879,doi.org/10.1594/PANGAEA.885879,doi.pangaea.de/10.1594/PANGAEA.885879,NA,NA,Geoscience Data Journal,10.1002/gdj3.53,2018,"Reavie, Euan D.; Cai, Meijun; Brown, Terry N.",Historical watershed stressors for the Laurentian Great Lakes
a000399,aniruddah,2020-05-01,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.5061/dryad.5t0b8,yes,NA,https://datadryad.org/stash/dataset/doi:10.5061/dryad.5t0b8,yes,NA,Dryad,yes,NA,other,Download size exceeded 100MB,Download size exceed 100MB.,NA,http://dx.doi.org/10.5061/dryad.5t0b8,dx.doi.org/10.5061/dryad.5t0b8,datadryad.org/stash/dataset/doi:10.5061/dryad.5t0b8,FALSE,link_url was a DOI shortcut to a Dryad repo - was able to match unique info in link_url to unique info in resolved_url,Psychological Science,10.1177/0956797616653737,2016,"Rosati, Alexandra G.; Santos, Laurie R.",Spontaneous Metacognition in Rhesus Monkeys
a000399,kongmanas,2020-04-15,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.5061/dryad.5t0b8,yes,NA,https://datadryad.org/stash/dataset/doi:10.5061/dryad.5t0b8,yes,NA,Dryad,yes,NA,yes,NA,I didn't have any problems with this article,NA,http://dx.doi.org/10.5061/dryad.5t0b8,dx.doi.org/10.5061/dryad.5t0b8,datadryad.org/stash/dataset/doi:10.5061/dryad.5t0b8,FALSE,link_url was a DOI shortcut to a Dryad repo - was able to match unique info in link_url to unique info in resolved_url,Psychological Science,10.1177/0956797616653737,2016,"Rosati, Alexandra G.; Santos, Laurie R.",Spontaneous Metacognition in Rhesus Monkeys
a000402,aniruddah,2020-05-01,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/I0VEMG,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/I0VEMG,yes,NA,Harvard Dataverse,yes,NA,yes,NA,No issues with this article.,NA,https://doi.org/10.7910/DVN/I0VEMG,doi.org/10.7910/DVN/I0VEMG,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/I0VEMG,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12319,2017,"Leemann, Lucas; Wasserfallen, Fabio",Extending the Use and Prediction Precision of Subnational Public Opinion Estimation
