"batch_id","batch_date","study_id","Author","Publication Year","Title","Publication Title","DOI","pdf_filename"
"batch0915","2024-04-05","a002098","Soldà, Alice; Ke, Changxia; Von Hippel, William; Page, Lionel",2021,"Absolute Versus Relative Success: Why Overconfidence Creates an Inefficient Equilibrium","Psychological Science","10.1177/09567976211007414","a002098.pdf"
"batch0915","2024-04-05","a002099","Dungan, James A.; Munguia Gomez, David M.; Epley, Nicholas",2022,"Too Reluctant to Reach Out: Receiving Social Support Is More Positive Than Expressers Expect","Psychological Science","10.1177/09567976221082942","a002099.pdf"
"batch0915","2024-04-05","a002100","Inagaki, Tristen K.; Gianaros, Peter J.",2022,"Resting (Tonic) Blood Pressure Is Associated With Sensitivity to Imagined and Acute Experiences of Social Pain: Evidence From Three Studies","Psychological Science","10.1177/09567976211061107","a002100.pdf"
"batch0915","2024-04-05","a002104","Tashjian, Sarah M.; Fedrigo, Virginia; Molapour, Tanaz; Mobbs, Dean; Camerer, Colin F.",2022,"Physiological Responses to a Haunted-House Threat Experience: Distinct Tonic and Phasic Effects","Psychological Science","10.1177/09567976211032231","a002104.pdf"
"batch0915","2024-04-05","a002106","Heltzel, Gordon; Laurin, Kristin",2021,"Seek and Ye Shall Be Fine: Attitudes Toward Political-Perspective Seekers","Psychological Science","10.1177/09567976211011969","a002106.pdf"
"batch0915","2024-04-05","a002107","Ekstrom, Pierce D.; Le Forestier, Joel M.; Lai, Calvin K.",2022,"Racial Demographics Explain the Link Between Racial Disparities in Traffic Stops and County-Level Racial Attitudes","Psychological Science","10.1177/09567976211053573","a002107.pdf"
"batch0915","2024-04-05","a002109","Caluori, Nava; Jackson, Joshua Conrad; Gray, Kurt; Gelfand, Michele",2020,"Conflict Changes How People View God","Psychological Science","10.1177/0956797619895286","a002109.pdf"
"batch0915","2024-04-05","a002110","Shachnai, Reut; Kushnir, Tamar; Bian, Lin",2022,"Walking in Her Shoes: Pretending to Be a Female Role Model Increases Young Girls’ Persistence in Science","Psychological Science","10.1177/09567976221119393","a002110.pdf"
"batch0915","2024-04-05","a002111","Mızrak, Eda; Oberauer, Klaus",2021,"What Is Time Good for in Working Memory?","Psychological Science","10.1177/0956797621996659","a002111.pdf"
"batch0915","2024-04-05","a002112","Rahman, Foyzul; Kessler, Klaus; Apperly, Ian A.; Hansen, Peter C.; Javed, Sabrina; Holland, Carol A.; Hartwright, Charlotte E.",2021,"Sources of Cognitive Conflict and Their Relevance to Theory-of-Mind Proficiency in Healthy Aging: A Preregistered Study","Psychological Science","10.1177/09567976211017870","a002112.pdf"
"batch0915","2024-04-05","a002114","Bartusevičius, Henrikas; Bor, Alexander; Jørgensen, Frederik; Petersen, Michael Bang",2021,"The Psychological Burden of the COVID-19 Pandemic Is Associated With Antisystemic Attitudes and Political Violence","Psychological Science","10.1177/09567976211031847","a002114.pdf"
"batch0915","2024-04-05","a002117","Gervais, Will M.; McKee, Stephanie E.; Malik, Sarah",2020,"Do Religious Primes Increase Risk Taking? Evidence Against “Anticipating Divine Protection” in Two Preregistered Direct Replications of Kupor, Laurin, and Levav (2015)","Psychological Science","10.1177/0956797620922477","a002117.pdf"
"batch0915","2024-04-05","a002119","Yim, Hyungwook; Osth, Adam F.; Sloutsky, Vladimir M.; Dennis, Simon J.",2022,"Sources of Interference in Memory Across Development","Psychological Science","10.1177/09567976211073131","a002119.pdf"
"batch0915","2024-04-05","a002120","Fowler, Zoë; Law, Kyle Fiore; Gaesser, Brendan",2021,"Against Empathy Bias: The Moral Value of Equitable Empathy","Psychological Science","10.1177/0956797620979965","a002120.pdf"
"batch0915","2024-04-05","a002121","Román-Caballero, Rafael; Martín-Arévalo, Elisa; Lupiáñez, Juan",2023,"Changes in Response Criterion and Lapse Rate as General Mechanisms of Vigilance Decrement: Commentary on McCarley and Yamani (2021)","Psychological Science","10.1177/09567976221121342","a002121.pdf"
"batch0915","2024-04-05","a002123","Kim, Tae Woo; Duhachek, Adam",2020,"Artificial Intelligence and Persuasion: A Construal-Level Account","Psychological Science","10.1177/0956797620904985","a002123.pdf"
"batch0915","2024-04-05","a002125","Hong, Seungbeom; Suk, Hye Won; Choi, Yoonseok; Na, Jinkyung",2021,"Face-Based Judgments: Accuracy, Validity, and a Potential Underlying Mechanism","Psychological Science","10.1177/09567976211000308","a002125.pdf"
"batch0915","2024-04-05","a002127","Gasser, Camille; Davachi, Lila",2023,"Cross-Modal Facilitation of Episodic Memory by Sequential Action Execution","Psychological Science","10.1177/09567976231158292","a002127.pdf"
"batch0915","2024-04-05","a002128","Mariadassou, Shwetha; Bechler, Christopher J.; Levav, Jonathan",2023,"The Effect of Auditory and Visual Recommendations on Choice","Psychological Science","10.1177/09567976221106349","a002128.pdf"
"batch0915","2024-04-05","a002130","Halevy, Nir; Maoz, Ifat; Vani, Preeti; Reit, Emily S.",2022,"Where the Blame Lies: Unpacking Groups Into Their Constituent Subgroups Shifts Judgments of Blame in Intergroup Conflict","Psychological Science","10.1177/09567976211026982","a002130.pdf"
"batch0915","2024-04-05","a002131","Zhao, Xuan; Epley, Nicholas",2022,"Surprisingly Happy to Have Helped: Underestimating Prosociality Creates a Misplaced Barrier to Asking for Help","Psychological Science","10.1177/09567976221097615","a002131.pdf"
"batch0915","2024-04-05","a002134","Hackel, Leor M.; Kalkstein, David A.",2023,"Social Concepts Simplify Complex Reinforcement Learning","Psychological Science","10.1177/09567976231180587","a002134.pdf"
"batch0915","2024-04-05","a002135","Yanaoka, Kaichi; Michaelson, Laura E.; Guild, Ryan Mori; Dostart, Grace; Yonehiro, Jade; Saito, Satoru; Munakata, Yuko",2022,"Cultures Crossing: The Power of Habit in Delaying Gratification","Psychological Science","10.1177/09567976221074650","a002135.pdf"
"batch0915","2024-04-05","a002139","Lei, Ryan F.; Leshin, Rachel A.; Rhodes, Marjorie",2020,"The Development of Intersectional Social Prototypes","Psychological Science","10.1177/0956797620920360","a002139.pdf"
"batch0915","2024-04-05","a002142","De Petrillo, Francesca; Nair, Parvathy; Cantwell, Averill; Rosati, Alexandra G.",2022,"The Evolution of Cognitive Control in Lemurs","Psychological Science","10.1177/09567976221082938","a002142.pdf"
"batch0915","2024-04-05","a002145","Van Eijk, Liza; Zhu, Dajiang; Couvy-Duchesne, Baptiste; Strike, Lachlan T.; Lee, Anthony J.; Hansell, Narelle K.; Thompson, Paul M.; De Zubicaray, Greig I.; McMahon, Katie L.; Wright, Margaret J.; Zietsch, Brendan P.",2021,"Are Sex Differences in Human Brain Structure Associated With Sex Differences in Behavior?","Psychological Science","10.1177/0956797621996664","a002145.pdf"
"batch0915","2024-04-05","a002146","Rocklage, Matthew D.; Luttrell, Andrew",2021,"Attitudes Based on Feelings: Fixed or Fleeting?","Psychological Science","10.1177/0956797620965532","a002146.pdf"
"batch0915","2024-04-05","a002147","Caron, Emilie E.; Reynolds, Michael G.; Ralph, Brandon C. W.; Carriere, Jonathan S. A.; Besner, Derek; Smilek, Daniel",2020,"Does Posture Influence the Stroop Effect?","Psychological Science","10.1177/0956797620953842","a002147.pdf"
"batch0915","2024-04-05","a002149","Graso, Maja; Aquino, Karl; Chen, Fan Xuan; Camps, Jeroen; Strah, Nicole; Van Den Bos, Kees",2023,"When Do Observers Deprioritize Due Process for the Perpetrator and Prioritize Safety for the Victim in Response to Information-Poor Allegations of Harm?","Psychological Science","10.1177/09567976221128203","a002149.pdf"
"batch0915","2024-04-05","a002150","Berman, Jonathan Z.; Kupor, Daniella",2020,"Moral Choice When Harming Is Unavoidable","Psychological Science","10.1177/0956797620948821","a002150.pdf"
"batch0915","2024-04-05","a002151","Andersen, Marc Malmdorf; Schjoedt, Uffe; Price, Henry; Rosas, Fernando E.; Scrivner, Coltan; Clasen, Mathias",2020,"Playing With Fear: A Field Study in Recreational Horror","Psychological Science","10.1177/0956797620972116","a002151.pdf"
"batch0915","2024-04-05","a002153","Lamba, Amrita; Frank, Michael J.; FeldmanHall, Oriel",2020,"Anxiety Impedes Adaptive Social Learning Under Uncertainty","Psychological Science","10.1177/0956797620910993","a002153.pdf"
"batch0915","2024-04-05","a002154","Chierchia, Gabriele; Piera Pi-Sunyer, Blanca; Blakemore, Sarah-Jayne",2020,"Prosocial Influence and Opportunistic Conformity in Adolescents and Young Adults","Psychological Science","10.1177/0956797620957625","a002154.pdf"
"batch0915","2024-04-05","a002155","Carstensen, Laura L.; Shavit, Yochai Z.; Barnes, Jessica T.",2020,"Age Advantages in Emotional Experience Persist Even Under Threat From the COVID-19 Pandemic","Psychological Science","10.1177/0956797620967261","a002155.pdf"
"batch0915","2024-04-05","a002156","Krause, Rebecca J.; Rucker, Derek D.",2020,"Can Bad Be Good? The Attraction of a Darker Self","Psychological Science","10.1177/0956797620909742","a002156.pdf"
"batch0915","2024-04-05","a002157","Farzanfar, Delaram; Walther, Dirk B.",2023,"Changing What You Like: Modifying Contour Properties Shifts Aesthetic Valuations of Scenes","Psychological Science","10.1177/09567976231190546","a002157.pdf"
"batch0915","2024-04-05","a002159","Rissman, Lilia; Horton, Laura; Goldin-Meadow, Susan",2023,"Universal Constraints on Linguistic Event Categories: A Cross-Cultural Study of Child Homesign","Psychological Science","10.1177/09567976221140328","a002159.pdf"
"batch0915","2024-04-05","a002162","Frey, Renato",2021,"Psychological Drivers of Individual Differences in Risk Perception: A Systematic Case Study Focusing on 5G","Psychological Science","10.1177/0956797621998312","a002162.pdf"
"batch0915","2024-04-05","a002163","Van Der Zee, Sophie; Poppe, Ronald; Havrileck, Alice; Baillon, Aurélien",2022,"A Personal Model of Trumpery: Linguistic Deception Detection in a Real-World High-Stakes Setting","Psychological Science","10.1177/09567976211015941","a002163.pdf"
"batch0915","2024-04-05","a002165","Willoughby, Emily A.; Giannelis, Alexandros; Ludeke, Steven; Klemmensen, Robert; Nørgaard, Asbjørn S.; Iacono, William G.; Lee, James J.; McGue, Matt",2021,"Parent Contributions to the Development of Political Attitudes in Adoptive and Biological Families","Psychological Science","10.1177/09567976211021844","a002165.pdf"
"batch0915","2024-04-05","a002166","Mullins, Teagan S.; Campbell, Ethan M.; Hogeveen, Jeremy",2020,"Neighborhood Deprivation Shapes Motivational-Neurocircuit Recruitment in Children","Psychological Science","10.1177/0956797620929299","a002166.pdf"
"batch0915","2024-04-05","a002167","Brown, Amanda R.; Pouw, Wim; Brentari, Diane; Goldin-Meadow, Susan",2021,"People Are Less Susceptible to Illusion When They Use Their Hands to Communicate Rather Than Estimate","Psychological Science","10.1177/0956797621991552","a002167.pdf"
"batch0915","2024-04-05","a002168","Leger, Kate A.; Turiano, Nicholas A.; Bowling, William; Burris, Jessica L.; Almeida, David M.",2021,"Personality Traits Predict Long-Term Physical Health via Affect Reactivity to Daily Stressors","Psychological Science","10.1177/0956797620980738","a002168.pdf"
"batch0915","2024-04-05","a002169","Stijovic, Ana; Forbes, Paul A. G.; Tomova, Livia; Skoluda, Nadine; Feneberg, Anja C.; Piperno, Giulio; Pronizius, Ekaterina; Nater, Urs M.; Lamm, Claus; Silani, Giorgia",2023,"Homeostatic Regulation of Energetic Arousal During Acute Social Isolation: Evidence From the Lab and the Field","Psychological Science","10.1177/09567976231156413","a002169.pdf"
"batch0915","2024-04-05","a002172","Arnold, Sophie H.; McAuliffe, Katherine",2021,"Children Show a Gender Gap in Negotiation","Psychological Science","10.1177/0956797620965544","a002172.pdf"
"batch0915","2024-04-05","a002173","Weilbächer, Regina A.; Kraemer, Peter M.; Gluth, Sebastian",2020,"The Reflection Effect in Memory-Based Decisions","Psychological Science","10.1177/0956797620956315","a002173.pdf"
"batch0915","2024-04-05","a002174","McGarrigle, Ronan; Knight, Sarah; Hornsby, Benjamin W. Y.; Mattys, Sven",2021,"Predictors of Listening-Related Fatigue Across the Adult Life Span","Psychological Science","10.1177/09567976211016410","a002174.pdf"
"batch0915","2024-04-05","a002178","D’Angelo, Mariano; Frassinetti, Francesca; Cappelletti, Marinella",2023,"The Role of Beta Oscillations in Mental Time Travel","Psychological Science","10.1177/09567976221147259","a002178.pdf"
"batch0915","2024-04-05","a002179","McIntyre, Sarah; Hauser, Steven C.; Kusztor, Anikó; Boehme, Rebecca; Moungou, Athanasia; Isager, Peder Mortvedt; Homman, Lina; Novembre, Giovanni; Nagi, Saad S.; Israr, Ali; Lumpkin, Ellen A.; Abnousi, Freddy; Gerling, Gregory J.; Olausson, Håkan",2022,"The Language of Social Touch Is Intuitive and Quantifiable","Psychological Science","10.1177/09567976211059801","a002179.pdf"
"batch0915","2024-04-05","a002180","Ludwin-Peery, Ethan; Bramley, Neil R.; Davis, Ernest; Gureckis, Todd M.",2020,"Broken Physics: A Conjunction-Fallacy Effect in Intuitive Physical Reasoning","Psychological Science","10.1177/0956797620957610","a002180.pdf"
"batch0915","2024-04-05","a002181","Pillai, Raunak M.; Fazio, Lisa K.; Effron, Daniel A.",2023,"Repeatedly Encountered Descriptions of Wrongdoing Seem More True but Less Unethical: Evidence in a Naturalistic Setting","Psychological Science","10.1177/09567976231180578","a002181.pdf"
"batch0915","2024-04-05","a002182","Kerry, Nicholas; Murray, Damian R.",2021,"Physical Strength Partly Explains Sex Differences in Trait Anxiety in Young Americans","Psychological Science","10.1177/0956797620971298","a002182.pdf"
"batch0915","2024-04-05","a002183","Saragosa-Harris, Natalie M.; Cohen, Alexandra O.; Reneau, Travis R.; Villano, William J.; Heller, Aaron S.; Hartley, Catherine A.",2022,"Real-World Exploration Increases Across Adolescence and Relates to Affect, Risk Taking, and Social Connectivity","Psychological Science","10.1177/09567976221102070","a002183.pdf"
"batch0915","2024-04-05","a002185","Xiao, Naiqi G.; Emberson, Lauren L.",2023,"Visual Perception Is Highly Flexible and Context Dependent in Young Infants: A Case of Top-Down-Modulated Motion Perception","Psychological Science","10.1177/09567976231177968","a002185.pdf"
"batch0915","2024-04-05","a002187","Williamson, Hannah C.; Bradbury, Thomas N.; Karney, Benjamin R.",2021,"Experiencing a Natural Disaster Temporarily Boosts Relationship Satisfaction in Newlywed Couples","Psychological Science","10.1177/09567976211015677","a002187.pdf"
"batch0915","2024-04-05","a002190","Maus, Gerrit W.; Goh, Hannah Letitia; Lisi, Matteo",2020,"Perceiving Locations of Moving Objects Across Eyeblinks","Psychological Science","10.1177/0956797620931365","a002190.pdf"
"batch0915","2024-04-05","a002193","Spaak, Eelke; Peelen, Marius V.; De Lange, Floris P.",2022,"Scene Context Impairs Perception of Semantically Congruent Objects","Psychological Science","10.1177/09567976211032676","a002193.pdf"
"batch0915","2024-04-05","a002195","Van Der Cruyssen, Ine; D’hondt, Jonathan; Meijer, Ewout; Verschuere, Bruno",2020,"Does Honesty Require Time? Two Preregistered Direct Replications of Experiment 2 of Shalvi, Eldar, and Bereby-Meyer (2012)","Psychological Science","10.1177/0956797620903716","a002195.pdf"
"batch0915","2024-04-05","a002200","Tybur, Joshua M.; Lieberman, Debra; Fan, Lei; Kupfer, Tom R.; De Vries, Reinout E.",2020,"Behavioral Immune Trade-Offs: Interpersonal Value Relaxes Social Pathogen Avoidance","Psychological Science","10.1177/0956797620960011","a002200.pdf"
"batch0915","2024-04-05","a002201","Buder, Jürgen; Zimmermann, Anja; Buttliere, Brett; Rabl, Lisa; Vogel, Moritz; Huff, Markus",2023,"Online Interaction Turns the Congeniality Bias Into an Uncongeniality Bias","Psychological Science","10.1177/09567976231194590","a002201.pdf"
"batch0915","2024-04-05","a002203","Devine, Sean; Germain, Nathalie; Ehrlich, Stefan; Eppinger, Ben",2022,"Changes in the Prevalence of Thin Bodies Bias Young Women’s Judgments About Body Size","Psychological Science","10.1177/09567976221082941","a002203.pdf"
"batch0915","2024-04-05","a002204","Yeager, David S.; Carroll, Jamie M.; Buontempo, Jenny; Cimpian, Andrei; Woody, Spencer; Crosnoe, Robert; Muller, Chandra; Murray, Jared; Mhatre, Pratik; Kersting, Nicole; Hulleman, Christopher; Kudym, Molly; Murphy, Mary; Duckworth, Angela Lee; Walton, Gregory M.; Dweck, Carol S.",2022,"Teacher Mindsets Help Explain Where a Growth-Mindset Intervention Does and Doesn’t Work","Psychological Science","10.1177/09567976211028984","a002204.pdf"
"batch0915","2024-04-05","a002205","Martinez, Joel E.; Feldman, Lauren A.; Feldman, Mallory J.; Cikara, Mina",2021,"Narratives Shape Cognitive Representations of Immigrants and Immigration-Policy Preferences","Psychological Science","10.1177/0956797620963610","a002205.pdf"
"batch0915","2024-04-05","a002206","Vangsness, Lisa; Young, Michael E.",2020,"Turtle, Task Ninja, or Time Waster? Who Cares? Traditional Task-Completion Strategies Are Overrated","Psychological Science","10.1177/0956797619901267","a002206.pdf"
"batch0915","2024-04-05","a002207","Hester, Neil; Payne, Keith; Brown-Iannuzzi, Jazmin; Gray, Kurt",2020,"On Intersectionality: How Complex Patterns of Discrimination Can Emerge From Simple Stereotypes","Psychological Science","10.1177/0956797620929979","a002207.pdf"
"batch0915","2024-04-05","a002209","Baek, Elisa C.; Hyon, Ryan; López, Karina; Du, Meng; Porter, Mason A.; Parkinson, Carolyn",2023,"Lonely Individuals Process the World in Idiosyncratic Ways","Psychological Science","10.1177/09567976221145316","a002209.pdf"
"batch0915","2024-04-05","a002210","Sternberg, Nurit; Luria, Roy; Sheppes, Gal",2021,"Mental Logout: Behavioral and Neural Correlates of Regulating Temptations to Use Social Media","Psychological Science","10.1177/09567976211001316","a002210.pdf"
"batch0915","2024-04-05","a002213","Millgram, Yael; Nock, Matthew K.; Bailey, David D.; Goldenberg, Amit",2023,"Knowledge About the Source of Emotion Predicts Emotion-Regulation Attempts, Strategies, and Perceived Emotion-Regulation Success","Psychological Science","10.1177/09567976231199440","a002213.pdf"
"batch0915","2024-04-05","a002216","Bressan, Paola; Kramer, Peter",2021,"Most Findings Obtained With Untimed Visual Illusions Are Confounded","Psychological Science","10.1177/0956797621994268","a002216.pdf"
"batch0915","2024-04-05","a002219","Coronel, Jason C.; Bullock, Olivia M.; Shulman, Hillary C.; Sweitzer, Matthew D.; Bond, Robert M.; Poulsen, Shannon",2021,"Eye Movements Predict Large-Scale Voting Decisions","Psychological Science","10.1177/0956797621991142","a002219.pdf"
"batch0915","2024-04-05","a002220","Eschman, Bret; Ross-Sheehy, Shannon",2023,"Visual Short-Term Memory Persists Across Multiple Fixations: An <i>n</i> -Back Approach to Quantifying Capacity in Infants and Adults","Psychological Science","10.1177/09567976221136509","a002220.pdf"
"batch0915","2024-04-05","a002221","Nitschke, Jonas P.; Pruessner, Jens C.; Bartz, Jennifer A.",2022,"Stress and Stress-Induced Glucocorticoids Facilitate Empathic Accuracy in Men but Have No Effects for Women","Psychological Science","10.1177/09567976221101315","a002221.pdf"
"batch0915","2024-04-05","a002223","Shirazi, Talia N.; Self, Heather; Rosenfield, Kevin A.; Dawood, Khytam; Welling, Lisa L. M.; Cárdenas, Rodrigo; Bailey, J. Michael; Balasubramanian, Ravikumar; Delaney, Angela; Breedlove, S. Marc; Puts, David A.",2022,"Low Perinatal Androgens Predict Recalled Childhood Gender Nonconformity in Men","Psychological Science","10.1177/09567976211036075","a002223.pdf"
"batch0915","2024-04-05","a002226","Schafmeister, Felix",2021,"The Effect of Replications on Citation Patterns: Evidence From a Large-Scale Reproducibility Project","Psychological Science","10.1177/09567976211005767","a002226.pdf"
"batch0915","2024-04-05","a002227","Lively, Zachary; Robinson, Maria M.; Benjamin, Aaron S.",2021,"Memory Fidelity Reveals Qualitative Changes in Interactions Between Items in Visual Working Memory","Psychological Science","10.1177/0956797621997367","a002227.pdf"
"batch0915","2024-04-05","a002230","Forster, Daniel E.; Pedersen, Eric J.; McCullough, Michael E.; Lieberman, Debra",2022,"Evaluating Benefits, Costs, and Social Value as Predictors of Gratitude","Psychological Science","10.1177/09567976211031215","a002230.pdf"
"batch0915","2024-04-05","a002231","Lee, Anthony J.; Sidari, Morgan J.; Murphy, Sean C.; Sherlock, James M.; Zietsch, Brendan P.",2020,"Sex Differences in Misperceptions of Sexual Interest Can Be Explained by Sociosexual Orientation and Men Projecting Their Own Interest Onto Women","Psychological Science","10.1177/0956797619900315","a002231.pdf"
"batch0915","2024-04-05","a002233","Williams, Jamal R.; Markov, Yuri A.; Tiurina, Natalia A.; Störmer, Viola S.",2022,"What You See Is What You Hear: Sounds Alter the Contents of Visual Perception","Psychological Science","10.1177/09567976221121348","a002233.pdf"
"batch0915","2024-04-05","a002234","Walmsley, Joel; O’Madagain, Cathal",2020,"The Worst-Motive Fallacy: A Negativity Bias in Motive Attribution","Psychological Science","10.1177/0956797620954492","a002234.pdf"
"batch0915","2024-04-05","a002236","Hittner, Emily F.; Stephens, Jacquelyn E.; Turiano, Nicholas A.; Gerstorf, Denis; Lachman, Margie E.; Haase, Claudia M.",2020,"Positive Affect Is Associated With Less Memory Decline: Evidence From a 9-Year Longitudinal Study","Psychological Science","10.1177/0956797620953883","a002236.pdf"
"batch0915","2024-04-05","a002238","Feiler, Daniel; Müller-Trede, Johannes",2022,"The One That Got Away: Overestimation of Forgone Alternatives as a Hidden Source of Regret","Psychological Science","10.1177/09567976211032657","a002238.pdf"
"batch0915","2024-04-05","a002239","Dufner, Michael; Krause, Sascha",2023,"On How to Be Liked in First Encounters: The Effects of Agentic and Communal Behaviors on Popularity and Unique Liking","Psychological Science","10.1177/09567976221147258","a002239.pdf"
"batch0915","2024-04-05","a002244","Lakey, Brian; Brummans, Jessica; Obreiter, Amy; Hubbard, Sultan Ali; Vander Molen, Randy J.; Fles, Elizabeth H.; Andrews, Justin; Woods, William C.; Hesse, Calvin; Gildner, Brianna; Forster, Kevin; Lutz, Rachel; Maley, Morgan",2021,"When Forecasting Mutually Supportive Matches Will Be Practically Impossible","Psychological Science","10.1177/0956797620984460","a002244.pdf"
"batch0915","2024-04-05","a002246","Bower, Corinne A.; Mix, Kelly S.; Yuan, Lei; Smith, Linda B.",2022,"A Network Analysis of Children’s Emerging Place-Value Concepts","Psychological Science","10.1177/09567976211070242","a002246.pdf"
"batch0915","2024-04-05","a002247","Zhou, Xiaomei; Vyas, Shruti; Ning, Jinbiao; Moulson, Margaret C.",2022,"Naturalistic Face Learning in Infants and Adults","Psychological Science","10.1177/09567976211030630","a002247.pdf"
"batch0915","2024-04-05","a002248","Rosenblum, Michael; Jacoby-Senghor, Drew S.; Brown, N. Derek",2022,"Detecting Prejudice From Egalitarianism: Why Black Americans Don’t Trust White Egalitarians’ Claims","Psychological Science","10.1177/09567976211054090","a002248.pdf"
"batch0915","2024-04-05","a002249","Kim, Eunsoo; Cunningham, Julia Lee; Aribarg, Anocha",2022,"The Moral Significance of Aesthetics in Nature Imagery","Psychological Science","10.1177/09567976221083543","a002249.pdf"
"batch0915","2024-04-05","a002250","Salvador, Cristina E.; Berg, Martha K.; Yu, Qinggang; San Martin, Alvaro; Kitayama, Shinobu",2020,"Relational Mobility Predicts Faster Spread of COVID-19: A 39-Country Study","Psychological Science","10.1177/0956797620958118","a002250.pdf"
"batch0915","2024-04-05","a002251","Rosenbusch, Hannes; Evans, Anthony M.; Zeelenberg, Marcel",2022,"The Relative Importance of Joke and Audience Characteristics in Eliciting Amusement","Psychological Science","10.1177/09567976221098595","a002251.pdf"
"batch0915","2024-04-05","a002252","Blake, Khandis R.; O’Dean, Siobhan M.; Lian, James; Denson, Thomas F.",2021,"Misogynistic Tweets Correlate With Violence Against Women","Psychological Science","10.1177/0956797620968529","a002252.pdf"
"batch0915","2024-04-05","a002253","Cicchini, Guido Marco; Anobile, Giovanni; Chelli, Eleonora; Arrighi, Roberto; Burr, David C.",2022,"Uncertainty and Prior Assumptions, Rather Than Innate Logarithmic Encoding, Explain Nonlinear Number-to-Space Mapping","Psychological Science","10.1177/09567976211034501","a002253.pdf"
"batch0915","2024-04-05","a002254","Dietvorst, Berkeley J.; Bharti, Soaham",2020,"People Reject Algorithms in Uncertain Decision Domains Because They Have Diminishing Sensitivity to Forecasting Error","Psychological Science","10.1177/0956797620948841","a002254.pdf"
"batch0915","2024-04-05","a002255","Kurdi, Benedek; Krosch, Amy R.; Ferguson, Melissa J.",2023,"Oppressed Groups Engender Implicit Positivity: Seven Demonstrations Using Novel and Familiar Targets","Psychological Science","10.1177/09567976231194588","a002255.pdf"
"batch0915","2024-04-05","a002256","Strickland, Luke; Heathcote, Andrew; Bowden, Vanessa K.; Boag, Russell J.; Wilson, Micah K.; Khan, Samha; Loft, Shayne",2021,"Inhibitory Cognitive Control Allows Automated Advice to Improve Accuracy While Minimizing Misuse","Psychological Science","10.1177/09567976211012676","a002256.pdf"
