batch_id,coder,date_assigned,batch_date,study_id,Author,Publication Year,Title,Publication Title,pdf_filename
batch0067,evelyn,2020-05-07,2020-05-07,a000731,"Iliev, Rumen; Axelrod, Robert",2016,Does Causality Matter More Now? Increase in the Proportion of Causal Language in English Texts,Psychological Science,batch0067/a000731/a000731_article.pdf
batch0067,evelyn,2020-05-07,2020-05-07,a000747,"Thomas, Grant; Good, Jessica J.; Gross, Alexi R.",2015,Racial Athletic Stereotype Confirmation in College Football Recruiting,The Journal of Social Psychology,batch0067/a000747/a000747_article.pdf
batch0067,evelyn,2020-05-07,2020-05-07,a000767,"Schönbrodt, Felix D.; Humberg, Sarah; Nestler, Steffen",2018,Testing Similarity Effects with Dyadic Response Surface Analysis,European Journal of Personality,batch0067/a000767/a000767_article.pdf
batch0067,evelyn,2020-05-07,2020-05-07,a000845,"Ven, Marco van de; Segers, Eliane; Verhoeven, Ludo",2019,Enhanced Second Language Vocabulary Learning Through Phonological Specificity Training in Adolescents,Language Learning,batch0067/a000845/a000845_article.pdf
batch0067,evelyn,2020-05-07,2020-05-07,a000853,"Albertus, Michael; Gay, Victor",2017,Unlikely Democrats: Economic Elite Uncertainty under Dictatorship and Support for Democratization,American Journal of Political Science,batch0067/a000853/a000853_article.pdf
batch0067,evelyn,2020-05-07,2020-05-07,a000893,Boele Savannah; Sijtsema Jelle J.; Klimstra Theo A.; Denissen Jaap J.A.; Meeus Wim H.J.; Jokela Markus,2017,Person–Group Dissimilarity in Personality and Peer Victimization,European Journal of Personality,batch0067/a000893/a000893_article.pdf
batch0067,evelyn,2020-05-07,2020-05-07,a000897,"Körner, Anita; Joffe, Susann; Deutsch, Roland",2019,"When skeptical, stick with the norm: Low dilemma plausibility increases deontological moral judgments",Journal of Experimental Social Psychology,batch0067/a000897/a000897_article.pdf
batch0067,evelyn,2020-05-07,2020-05-07,a000942,"Montani, Veronica; Chanoine, Valérie; Grainger, Jonathan; Ziegler, Johannes C.",2019,Frequency-tagged visual evoked responses track syllable effects in visual word recognition,Cortex,batch0067/a000942/a000942_article.pdf
batch0067,evelyn,2020-05-07,2020-05-07,a000979,"Serrano‐Careaga, Jesús; Huo, Yuen J.",2019,“Illegal” by Association: Do Negative Stereotypes Divide or Unite Latinxs in the United States?,Analyses of Social Issues and Public Policy,batch0067/a000979/a000979_article.pdf
batch0067,evelyn,2020-05-07,2020-05-07,a000992,"Joel, Samantha; Teper, Rimma; MacDonald, Geoff",2014,People Overestimate Their Willingness to Reject Potential Romantic Partners by Overlooking Their Concern for Other People,Psychological Science,batch0067/a000992/a000992_article.pdf
batch0067,evelyn,2020-05-07,2020-05-07,a001076,"Beltzer, Miranda L.; Adams, Stephen; Beling, Peter A.; Teachman, Bethany A.",2019,Social Anxiety and Dynamic Social Reinforcement Learning in a Volatile Environment,Clinical Psychological Science,batch0067/a001076/a001076_article.pdf
batch0067,evelyn,2020-05-07,2020-05-07,a001112,"Lee, Jessica C; Lovibond, Peter F; Hayes, Brett K",2019,Evidential diversity increases generalisation in predictive learning,Quarterly Journal of Experimental Psychology,batch0067/a001112/a001112_article.pdf
batch0067,evelyn,2020-05-07,2020-05-07,a001152,"Ching, April Shi Min; Kim, Jeesun; Davis, Chris",2019,Auditory–visual integration during nonconscious perception,Cortex,batch0067/a001152/a001152_article.pdf
batch0067,evelyn,2020-05-07,2020-05-07,a001155,"Kulke, Louisa; von Duhn, Britta; Schneider, Dana; Rakoczy, Hannes",2018,Is Implicit Theory of Mind a Real and Robust Phenomenon? Results From a Systematic Replication Study,Psychological Science,batch0067/a001155/a001155_article.pdf
batch0067,evelyn,2020-05-07,2020-05-07,a001157,"Mehr, Samuel A.; Song, Lee Ann; Spelke, Elizabeth S.",2016,"For 5-Month-Old Infants, Melodies Are Social",Psychological Science,batch0067/a001157/a001157_article.pdf
batch0067,evelyn,2020-05-07,2020-05-07,a001229,"Lim, Seung-Lark; Penrod, Molly T.; Ha, Oh-Ryeong; Bruce, Jared M.; Bruce, Amanda S.",2018,Calorie Labeling Promotes Dietary Self-Control by Shifting the Temporal Dynamics of Health- and Taste-Attribute Integration in Overweight Individuals,Psychological Science,batch0067/a001229/a001229_article.pdf
batch0067,evelyn,2020-05-07,2020-05-07,a001233,"Escribà-Folch, Abel; Meseguer, Covadonga; Wright, Joseph",2018,Remittances and Protest in Dictatorships,American Journal of Political Science,batch0067/a001233/a001233_article.pdf
batch0067,evelyn,2020-05-07,2020-05-07,a001308,"Harwood, Jake",2015,"Intergroup Contact, Prejudicial Attitudes, and Policy Preferences: The Case of the U.S. Military’s “Don’t Ask, Don’t Tell” Policy",The Journal of Social Psychology,batch0067/a001308/a001308_article.pdf
batch0067,evelyn,2020-05-07,2020-05-07,a001311,"Chernyak, Nadia; Leimgruber, Kristin L.; Dunham, Yarrow C.; Hu, Jingshi; Blake, Peter R.",2019,Paying Back People Who Harmed Us but Not People Who Helped Us: Direct Negative Reciprocity Precedes Direct Positive Reciprocity in Early Development,Psychological Science,batch0067/a001311/a001311_article.pdf
batch0067,evelyn,2020-05-07,2020-05-07,a001359,"Ashworth, Scott; Mesquita, Ethan Bueno de; Friedenberg, Amanda",2018,Learning about Voter Rationality,American Journal of Political Science,batch0067/a001359/a001359_article.pdf
batch0067,evelyn,2020-05-07,2020-05-07,a001370,"Mosayebi Samani, Mohsen; Agboada, Desmond; Jamil, Asif; Kuo, Min-Fang; Nitsche, Michael A.",2019,Titrating the neuroplastic effects of cathodal transcranial direct current stimulation (tDCS) over the primary motor cortex,Cortex,batch0067/a001370/a001370_article.pdf
batch0067,evelyn,2020-05-07,2020-05-07,a001386,"Osterhaus, Christopher; Magee, Jaclyn; Saffran, Andrea; Alibali, Martha W",2019,Supporting successful interpretations of covariation data: Beneficial effects of variable symmetry and problem context,Quarterly Journal of Experimental Psychology,batch0067/a001386/a001386_article.pdf
batch0067,evelyn,2020-05-07,2020-05-07,a001412,"McIntosh, Robert D.; Brown, Bethany M. A.; Young, Louise",2019,"Meta-analysis of the visuospatial aftereffects of prism adaptation, with two novel experiments",Cortex,batch0067/a001412/a001412_article.pdf
batch0067,evelyn,2020-05-07,2020-05-07,a001600,"Buisseret, Peter; Bernhardt, Dan",2017,"Dynamics of Policymaking: Stepping Back to Leap Forward, Stepping Forward to Keep Back",American Journal of Political Science,batch0067/a001600/a001600_article.pdf
batch0067,evelyn,2020-05-07,2020-05-07,a001634,"Sutin, Angelina R.; Stephan, Yannick; Terracciano, Antonio",2015,Weight Discrimination and Risk of Mortality,Psychological Science,batch0067/a001634/a001634_article.pdf
batch0068,michelle,2020-05-07,2020-05-07,a000176,"Leitner, Jordan B.; Hehman, Eric; Ayduk, Ozlem; Mendoza-Denton, Rodolfo",2016,Blacks’ Death Rate Due to Circulatory Diseases Is Positively Related to Whites’ Explicit Racial Bias: A Nationwide Investigation Using Project Implicit,Psychological Science,batch0068/a000176/a000176_article.pdf
batch0068,michelle,2020-05-07,2020-05-07,a000316,"Ven, Niels van de; Archer, Alfred T. M.; Engelen, Bart",2019,More important and surprising actions of a moral exemplar trigger stronger admiration and inspiration,The Journal of Social Psychology,batch0068/a000316/a000316_article.pdf
batch0068,michelle,2020-05-07,2020-05-07,a000327,"Hascup, Erin R.; Broderick, Sarah O.; Russell, Mary K.; Fang, Yimin; Bartke, Andrzej; Boger, Heather A.; Hascup, Kevin N.",2019,Diet-induced insulin resistance elevates hippocampal glutamate as well as VGLUT1 and GFAP expression in AβPP/PS1 mice,Journal of Neurochemistry,batch0068/a000327/a000327_article.pdf
batch0068,michelle,2020-05-07,2020-05-07,a000362,"Enge, Luke R.; Lupo, Amber K.; Zárate, Michael A.",2015,Neurocognitive Mechanisms of Prejudice Formation: The Role of Time-Dependent Memory Consolidation,Psychological Science,batch0068/a000362/a000362_article.pdf
batch0068,michelle,2020-05-07,2020-05-07,a000366,"Kommattam, Pum; Jonas, Kai J.; Fischer, Agneta H.",2019,Perceived to feel less: Intensity bias in interethnic emotion perception,Journal of Experimental Social Psychology,batch0068/a000366/a000366_article.pdf
batch0068,michelle,2020-05-07,2020-05-07,a000389,"West, Tessa V.; Koslov, Katrina; Page-Gould, Elizabeth; Major, Brenda; Mendes, Wendy Berry",2017,Contagious Anxiety: Anxious European Americans Can Transmit Their Physiological Reactivity to African Americans,Psychological Science,batch0068/a000389/a000389_article.pdf
batch0068,michelle,2020-05-07,2020-05-07,a000479,"Bianchi, Emily C.; Hall, Erika V.; Lee, Sarah",2018,Reexamining the Link Between Economic Downturns and Racial Antipathy: Evidence That Prejudice Against Blacks Rises During Recessions,Psychological Science,batch0068/a000479/a000479_article.pdf
batch0068,michelle,2020-05-07,2020-05-07,a000566,"Kontra, Carly; Lyons, Daniel J.; Fischer, Susan M.; Beilock, Sian L.",2015,Physical Experience Enhances Science Learning,Psychological Science,batch0068/a000566/a000566_article.pdf
batch0068,michelle,2020-05-07,2020-05-07,a000589,"Singh, Shane P.",2019,Compulsory Voting and Parties’ Vote-Seeking Strategies,American Journal of Political Science,batch0068/a000589/a000589_article.pdf
batch0068,michelle,2020-05-07,2020-05-07,a000858,"Yang, Fan; Choi, You-Jung; Misch, Antonia; Yang, Xin; Dunham, Yarrow",2018,In Defense of the Commons: Young Children Negatively Evaluate and Sanction Free Riders,Psychological Science,batch0068/a000858/a000858_article.pdf
batch0068,michelle,2020-05-07,2020-05-07,a000901,"Nall, Clayton; Schneer, Benjamin; Carpenter, Daniel",2018,Paths of Recruitment: Rational Social Prospecting in Petition Canvassing,American Journal of Political Science,batch0068/a000901/a000901_article.pdf
batch0068,michelle,2020-05-07,2020-05-07,a000964,"Hayakawa, Sayuri; Tannenbaum, David; Costa, Albert; Corey, Joanna D.; Keysar, Boaz",2017,Thinking More or Feeling Less? Explaining the Foreign-Language Effect on Moral Judgment,Psychological Science,batch0068/a000964/a000964_article.pdf
batch0068,michelle,2020-05-07,2020-05-07,a001023,"Gamble, Tim; Walker, Ian",2016,Wearing a Bicycle Helmet Can Increase Risk Taking and Sensation Seeking in Adults,Psychological Science,batch0068/a001023/a001023_article.pdf
batch0068,michelle,2020-05-07,2020-05-07,a001029,"Christensen, Alexander P.; Kenett, Yoed N.; Cotter, Katherine N.; Beaty, Roger E.; Silvia, Paul J.",2018,Remotely Close Associations: Openness to Experience and Semantic Memory Structure,European Journal of Personality,batch0068/a001029/a001029_article.pdf
batch0068,michelle,2020-05-07,2020-05-07,a001211,"Dassonneville, Ruth; McAllister, Ian",2018,"Gender, Political Knowledge, and Descriptive Representation: The Impact of Long-Term Socialization",American Journal of Political Science,batch0068/a001211/a001211_article.pdf
batch0068,michelle,2020-05-07,2020-05-07,a001499,"Kappes, Andreas; Faber, Nadira S; Kahane, Guy; Savulescu, Julian; Crockett, Molly J",2018,Concern for Others Leads to Vicarious Optimism,Psychological Science,batch0068/a001499/a001499_article.pdf
batch0068,michelle,2020-05-07,2020-05-07,a001560,"IJzerman, Hans; Blanken, Irene; Brandt, Mark J.; Oerlemans, J. M.; Van den Hoogenhof, Marloes M. W.; Franken, Stephanie J. M.; Oerlemans, Mathe W. G.",2014,Sex Differences in Distress From Infidelity in Early Adulthood and in Later Life: A Replication and Meta-Analysis of Shackelford et al. (2004),Social Psychology,batch0068/a001560/a001560_article.pdf
batch0069,evelyn,2020-05-11,2020-05-11,a000133,"Sisk, Victoria F.; Burgoyne, Alexander P.; Sun, Jingze; Butler, Jennifer L.; Macnamara, Brooke N.",2018,To What Extent and Under Which Circumstances Are Growth Mind-Sets Important to Academic Achievement? Two Meta-Analyses,Psychological Science,batch0069/a000133/a000133_article.pdf
batch0069,evelyn,2020-05-11,2020-05-11,a000516,"Leer, Leslie van der; Hartig, Bjoern; Goldmanis, Maris; McKay, Ryan",2017,Why Do Delusion-Prone Individuals “Jump to Conclusions”? An Investigation Using a Nonserial Data-Gathering Paradigm,Clinical Psychological Science,batch0069/a000516/a000516_article.pdf
batch0070,michelle,2020-05-11,2020-05-11,a000026,"Nili, Shmuel",2018,"Injustice Abroad, Authority at Home? Democracy, Systemic Effects, and Global Wrongs",American Journal of Political Science,batch0070/a000026/a000026_article.pdf
batch0070,michelle,2020-05-11,2020-05-11,a000045,"de Carvalho, Alex; He, Angela Xiaoxue; Lidz, Jeffrey; Christophe, Anne",2019,Prosody and Function Words Cue the Acquisition of Word Meanings in 18-Month-Old Infants,Psychological Science,batch0070/a000045/a000045_article.pdf
batch0070,michelle,2020-05-11,2020-05-11,a000165,"Rosenbaum, David; Mama, Yaniv; Algom, Daniel",2017,Stand by Your Stroop: Standing Up Enhances Selective Attention and Cognitive Control,Psychological Science,batch0070/a000165/a000165_article.pdf
batch0070,michelle,2020-05-11,2020-05-11,a000368,"Witt, Jessica K.; Tenhundfeld, Nathan L.; Tymoski, Michael J.",2018,Is There a Chastity Belt on Perception?,Psychological Science,batch0070/a000368/a000368_article.pdf
batch0070,michelle,2020-05-11,2020-05-11,a000550,"Sassenberg, Kai; Ditrich, Lara",2019,"Research in Social Psychology Changed Between 2011 and 2016: Larger Sample Sizes, More Self-Report Measures, and More Online Studies",Advances in Methods and Practices in Psychological Science,batch0070/a000550/a000550_article.pdf
batch0070,michelle,2020-05-11,2020-05-11,a000606,"Devine, Patricia G.; Forscher, Patrick S.; Cox, William T. L.; Kaatz, Anna; Sheridan, Jennifer; Carnes, Molly",2017,A gender bias habit-breaking intervention led to increased hiring of female faculty in STEMM departments,Journal of Experimental Social Psychology,batch0070/a000606/a000606_article.pdf
batch0070,michelle,2020-05-11,2020-05-11,a000940,"Weisberg, Steven M.; Newcombe, Nora S.; Chatterjee, Anjan",2019,Everyday taxi drivers: Do better navigators have larger hippocampi?,Cortex,batch0070/a000940/a000940_article.pdf
batch0070,michelle,2020-05-11,2020-05-11,a001062,"Cohen, Sheldon; Janicki-Deverts, Denise; Turner, Ronald B.; Doyle, William J.",2015,Does Hugging Provide Stress-Buffering Social Support? A Study of Susceptibility to Upper Respiratory Infection and Illness,Psychological Science,batch0070/a001062/a001062_article.pdf
batch0070,michelle,2020-05-11,2020-05-11,a001112,"Lee, Jessica C; Lovibond, Peter F; Hayes, Brett K",2019,Evidential diversity increases generalisation in predictive learning,Quarterly Journal of Experimental Psychology,batch0070/a001112/a001112_article.pdf
batch0070,michelle,2020-05-11,2020-05-11,a001268,"Nezlek, John B.; Rusanowska, Marzena; Holas, Paweł; Krejtz, Izabela",2017,Positive daily experiences can buffer the negative effects of daily stress: A conceptual replication,Journal of Research in Personality,batch0070/a001268/a001268_article.pdf
batch0071,evelyn,2020-05-11,2020-05-11,a000007,Olderbak Sally G.; Malter Frederic; Wolf Pedro Sofio Abril; Jones Daniel N.; Figueredo Aurelio José,2017,Predicting Romantic Interest at Zero Acquaintance: Evidence of Sex Differences in Trait Perception but Not in Predictors of Interest,European Journal of Personality,batch0071/a000007/a000007_article.pdf
batch0071,evelyn,2020-05-11,2020-05-11,a000013,"Zaval, Lisa; Markowitz, Ezra M.; Weber, Elke U.",2015,How Will I Be Remembered? Conserving the Environment for the Sake of One’s Legacy,Psychological Science,batch0071/a000013/a000013_article.pdf
batch0071,evelyn,2020-05-11,2020-05-11,a000038,"Neff, Kristin D.; Tóth‐Király, István; Colosimo, Ken",2018,"Self-compassion Is Best Measured as a Global Construct and Is Overlapping with but Distinct from Neuroticism: A Response to Pfattheicher, Geiger, Hartung, Weiss, and Schindler (2017)",European Journal of Personality,batch0071/a000038/a000038_article.pdf
batch0071,evelyn,2020-05-11,2020-05-11,a000061,"Hilbig, Benjamin E.; Kieslich, Pascal J.; Henninger, Felix; Thielmann, Isabel; Zettler, Ingo",2018,Lead Us (Not) into Temptation: Testing the Motivational Mechanisms Linking Honesty–Humility to Cooperation,European Journal of Personality,batch0071/a000061/a000061_article.pdf
batch0071,evelyn,2020-05-11,2020-05-11,a000153,"Feldman, Gilad; Chen, Jieying",2019,Regret-action effect: Action-inaction asymmetries in inferences drawn from perceived regret,Journal of Experimental Social Psychology,batch0071/a000153/a000153_article.pdf
batch0071,evelyn,2020-05-11,2020-05-11,a000214,"Marchlewska, Marta; Cichocka, Aleksandra; Łozowski, Filip; Górska, Paulina; Winiewski, Mikołaj",2019,In search of an imaginary enemy: Catholic collective narcissism and the endorsement of gender conspiracy beliefs,The Journal of Social Psychology,batch0071/a000214/a000214_article.pdf
batch0071,evelyn,2020-05-11,2020-05-11,a000235,"Lewis, Joshua; Gaertig, Celia; Simmons, Joseph P.",2019,Extremeness Aversion Is a Cause of Anchoring,Psychological Science,batch0071/a000235/a000235_article.pdf
batch0071,evelyn,2020-05-11,2020-05-11,a000292,"Marsden, Emma; Morgan‐Short, Kara; Thompson, Sophie; Abugaber, David",2018,Replication in Second Language Research: Narrative and Systematic Reviews and Recommendations for the Field,Language Learning,batch0071/a000292/a000292_article.pdf
batch0071,evelyn,2020-05-11,2020-05-11,a000305,"Christenson, Dino P.; Kriner, Douglas L.",2017,Mobilizing the Public Against the President: Congress and the Political Costs of Unilateral Action,American Journal of Political Science,batch0071/a000305/a000305_article.pdf
batch0071,evelyn,2020-05-11,2020-05-11,a000321,"Sawaoka, Takuya; Monin, Benoît",2018,The Paradox of Viral Outrage,Psychological Science,batch0071/a000321/a000321_article.pdf
batch0071,evelyn,2020-05-11,2020-05-11,a000338,"Chong, Alberto; León‐Ciliotta, Gianmarco; Roza, Vivian; Valdivia, Martín; Vega, Gabriela",2019,"Urbanization Patterns, Information Diffusion, and Female Voting in Rural Paraguay",American Journal of Political Science,batch0071/a000338/a000338_article.pdf
batch0071,evelyn,2020-05-11,2020-05-11,a000347,"Moritz, Christian P.; Mühlhaus, Timo; Tenzer, Stefan; Schulenborg, Thomas; Friauf, Eckhard",2019,Poor transcript-protein correlation in the brain: negatively correlating gene products reveal neuronal polarity as a potential cause,Journal of Neurochemistry,batch0071/a000347/a000347_article.pdf
batch0071,evelyn,2020-05-11,2020-05-11,a000353,"Gross, Jörg; Leib, Margarita; Offerman, Theo; Shalvi, Shaul",2018,Ethical Free Riding: When Honest People Find Dishonest Partners,Psychological Science,batch0071/a000353/a000353_article.pdf
batch0071,evelyn,2020-05-11,2020-05-11,a000419,"Rahnev, Dobromir; Koizumi, Ai; McCurdy, Li Yan; D’Esposito, Mark; Lau, Hakwan",2015,Confidence Leak in Perceptual Decision Making,Psychological Science,batch0071/a000419/a000419_article.pdf
batch0071,evelyn,2020-05-11,2020-05-11,a000440,"Cypryańska, Marzena; Nezlek, John B.; Jaskółowska, Aleksandra; Formanowicz, Magdalena Maria",2017,Reconsidering research on self-humanizing: The importance of mean comparative judgments,The Journal of Social Psychology,batch0071/a000440/a000440_article.pdf
batch0071,evelyn,2020-05-11,2020-05-11,a000441,"Sexton, Renard; Wellhausen, Rachel L.; Findley, Michael G.",2019,How Government Reactions to Violence Worsen Social Welfare: Evidence from Peru,American Journal of Political Science,batch0071/a000441/a000441_article.pdf
batch0071,evelyn,2020-05-11,2020-05-11,a000508,"Bolton, Matthew J.; Ault, Lara K.",2018,Disclosure of Diagnosis Increases Positivity of Social Responses to Autistic Individuals,Psi Chi Journal of Psychological Research,batch0071/a000508/a000508_article.pdf
batch0071,evelyn,2020-05-11,2020-05-11,a000589,"Singh, Shane P.",2019,Compulsory Voting and Parties’ Vote-Seeking Strategies,American Journal of Political Science,batch0071/a000589/a000589_article.pdf
batch0071,evelyn,2020-05-11,2020-05-11,a000720,"Bryant, Richard A.; Datta, Shiksha",2019,Reconsolidating Intrusive Distressing Memories by Thinking of Attachment Figures,Clinical Psychological Science,batch0071/a000720/a000720_article.pdf
batch0071,evelyn,2020-05-11,2020-05-11,a000726,"Thielmann, Isabel; Hilbig, Benjamin E.",2018,Daring dishonesty: On the role of sanctions for (un)ethical behavior,Journal of Experimental Social Psychology,batch0071/a000726/a000726_article.pdf
batch0071,evelyn,2020-05-11,2020-05-11,a000757,"Gómez, Ángel; Vázquez, Alexandra; López-Rodríguez, Lucía; Talaifar, Sanaz; Martínez, Mercedes; Buhrmester, Michael D.; Swann, William B.",2019,Why people abandon groups: Degrading relational vs collective ties uniquely impacts identity fusion and identification,Journal of Experimental Social Psychology,batch0071/a000757/a000757_article.pdf
batch0071,evelyn,2020-05-11,2020-05-11,a000861,"Peng, Yujia; Thurman, Steven; Lu, Hongjing",2017,Causal Action: A Fundamental Constraint on Perception and Inference About Body Movements,Psychological Science,batch0071/a000861/a000861_article.pdf
batch0071,evelyn,2020-05-11,2020-05-11,a000878,"Wood, Samantha M. W.; Johnson, Scott P.; Wood, Justin N.",2019,Automated Study Challenges the Existence of a Foundational Statistical-Learning Ability in Newborn Chicks,Psychological Science,batch0071/a000878/a000878_article.pdf
batch0071,evelyn,2020-05-11,2020-05-11,a000905,"Romano, Angelo; Balliet, Daniel",2017,Reciprocity Outperforms Conformity to Promote Cooperation,Psychological Science,batch0071/a000905/a000905_article.pdf
batch0071,evelyn,2020-05-11,2020-05-11,a000919,"Brannon, Skylar M.; Gawronski, Bertram",2018,Does contextualized attitude change depend on individual differences in responses to belief-incongruent information?,Journal of Experimental Social Psychology,batch0071/a000919/a000919_article.pdf
batch0071,evelyn,2020-05-11,2020-05-11,a000930,"Simmons, Joseph P.; Simonsohn, Uri",2017,Power Posing: P-Curving the Evidence,Psychological Science,batch0071/a000930/a000930_article.pdf
batch0071,evelyn,2020-05-11,2020-05-11,a001216,"Vitriol, Joseph A.; Tagar, Michal Reifen; Federico, Christopher M.; Sawicki, Vanessa",2019,Ideological uncertainty and investment of the self in politics,Journal of Experimental Social Psychology,batch0071/a001216/a001216_article.pdf
batch0071,evelyn,2020-05-11,2020-05-11,a001305,"Tankard, Margaret E.; Paluck, Elizabeth Levy",2017,The Effect of a Supreme Court Decision Regarding Gay Marriage on Social Norms and Personal Attitudes,Psychological Science,batch0071/a001305/a001305_article.pdf
batch0071,evelyn,2020-05-11,2020-05-11,a001321,"Kulibert, Danica; Thompson, Ashley E.",2019,Stepping into their shoes: Reducing the actor-observer discrepancy in judgments of infidelity through the experimental manipulation of perspective-taking,The Journal of Social Psychology,batch0071/a001321/a001321_article.pdf
batch0071,evelyn,2020-05-11,2020-05-11,a001350,"Goodbourn, Patrick T.; Martini, Paolo; Barnett-Cowan, Michael; Harris, Irina M.; Livesey, Evan J.; Holcombe, Alex O.",2016,Reconsidering Temporal Selection in the Attentional Blink,Psychological Science,batch0071/a001350/a001350_article.pdf
batch0071,evelyn,2020-05-11,2020-05-11,a001389,"Barasch, Alixandra; Diehl, Kristin; Silverman, Jackie; Zauberman, Gal",2017,Photographic Memory: The Effects of Volitional Photo Taking on Memory for Visual and Auditory Aspects of an Experience,Psychological Science,batch0071/a001389/a001389_article.pdf
batch0071,evelyn,2020-05-11,2020-05-11,a001441,"Titone, Debra; Lovseth, Kyle; Kasparian, Kristina; Tiv, Mehrgol",2019,"Are figurative interpretations of idioms directly retrieved, compositionally built, or both? Evidence from eye movement measures of reading.",Canadian Journal of Experimental Psychology,batch0071/a001441/a001441_article.pdf
batch0071,evelyn,2020-05-11,2020-05-11,a001469,"Lovett, Andrew; Franconeri, Steven L.",2017,Topological Relations Between Objects Are Categorically Coded,Psychological Science,batch0071/a001469/a001469_article.pdf
batch0071,evelyn,2020-05-11,2020-05-11,a001496,"Beazer, Quintin H.; Blake, Daniel J.",2018,The Conditional Nature of Political Risk: How Home Institutions Influence the Location of Foreign Direct Investment,American Journal of Political Science,batch0071/a001496/a001496_article.pdf
batch0071,evelyn,2020-05-11,2020-05-11,a001519,"Moon, Alice; Roeder, Scott S.",2014,"A Secondary Replication Attempt of Stereotype Susceptibility (Shih, Pittinsky, & Ambady, 1999)",Social Psychology,batch0071/a001519/a001519_article.pdf
batch0071,evelyn,2020-05-11,2020-05-11,a001529,"Hollibaugh, Gary E.; Rothenberg, Lawrence S.",2018,"The Who, When, and Where of Executive Nominations: Integrating Agency Independence and Appointee Ideology",American Journal of Political Science,batch0071/a001529/a001529_article.pdf
batch0071,evelyn,2020-05-11,2020-05-11,a001640,"Liu, Jie; Ludeke, Steven; Haubrich, Julia; Gondan‐Rochon, Matthias; Zettler, Ingo",2018,Similar to and/or Better than Oneself? Singles' Ideal Partner Personality Descriptions,European Journal of Personality,batch0071/a001640/a001640_article.pdf
batch0071,evelyn,2020-05-11,2020-05-11,a001646,"Urbanska, Karolina; McKeown, Shelley; Taylor, Laura K.",2019,From injustice to action: The role of empathy and perceived fairness to address inequality via victim compensation,Journal of Experimental Social Psychology,batch0071/a001646/a001646_article.pdf
batch0072,evelyn,2020-05-13,2020-05-13,a000033,"Bartholow, Bruce D.; Loersch, Chris; Ito, Tiffany A.; Levsen, Meredith P.; Volpert-Esmond, Hannah I.; Fleming, Kimberly A.; Bolls, Paul; Carter, Brooke K.",2018,University-Affiliated Alcohol Marketing Enhances the Incentive Salience of Alcohol Cues,Psychological Science,batch0072/a000033/a000033_article.pdf
batch0072,evelyn,2020-05-13,2020-05-13,a000159,"Thigpen, Nina; Petro, Nathan M.; Oschwald, Jessica; Oberauer, Klaus; Keil, Andreas",2019,Selection of Visual Objects in Perception and Working Memory One at a Time,Psychological Science,batch0072/a000159/a000159_article.pdf
batch0072,evelyn,2020-05-13,2020-05-13,a000174,"Miller, Jane E.; Windschitl, Paul D.; Treat, Teresa A.; Scherer, Aaron M.",2019,Unhealthy and unaware? Misjudging social comparative standing for health-relevant behavior,Journal of Experimental Social Psychology,batch0072/a000174/a000174_article.pdf
batch0072,evelyn,2020-05-13,2020-05-13,a000181,"Vandermeer, James; Hosey, Christine; Epley, Nicholas; Keysar, Boaz",2019,Escalation of negative social exchange: Reflexive punishment or deliberative deterrence?,Journal of Experimental Social Psychology,batch0072/a000181/a000181_article.pdf
batch0072,evelyn,2020-05-13,2020-05-13,a000323,"Chen, Siyi; Nie, Qi-Yang; Müller, Hermann J; Conci, Markus",2019,Kanizsa-figure object completion gates selection in the attentional blink,Quarterly Journal of Experimental Psychology,batch0072/a000323/a000323_article.pdf
batch0072,evelyn,2020-05-13,2020-05-13,a000328,"Faivre, Nathan; Mudrik, Liad; Schwartz, Naama; Koch, Christof",2014,Multisensory Integration in Complete Unawareness: Evidence From Audiovisual Congruency Priming,Psychological Science,batch0072/a000328/a000328_article.pdf
batch0072,evelyn,2020-05-13,2020-05-13,a000336,"Leary, Mark R.; Diebels, Kate J.; Jongman-Sereno, Katrina P.; Fernandez, Xuan Duong",2015,Why Seemingly Trivial Events Sometimes Evoke Strong Emotional Reactions: The Role of Social Exchange Rule Violations,The Journal of Social Psychology,batch0072/a000336/a000336_article.pdf
batch0072,evelyn,2020-05-13,2020-05-13,a000341,"Paracampo, Riccardo; Montemurro, Mirella; de Vega, Manuel; Avenanti, Alessio",2018,Primary motor cortex crucial for action prediction: A tDCS study,Cortex,batch0072/a000341/a000341_article.pdf
batch0072,evelyn,2020-05-13,2020-05-13,a000363,"Ranehill, Eva; Dreber, Anna; Johannesson, Magnus; Leiberg, Susanne; Sul, Sunhae; Weber, Roberto A.",2015,Assessing the Robustness of Power Posing: No Effect on Hormones and Risk Tolerance in a Large Sample of Men and Women,Psychological Science,batch0072/a000363/a000363_article.pdf
batch0072,evelyn,2020-05-13,2020-05-13,a000367,"Campbell, David E.; Layman, Geoffrey C.; Green, John C.; Sumaktoyo, Nathanael G.",2018,Putting Politics First: The Impact of Politics on American Religious and Secular Orientations,American Journal of Political Science,batch0072/a000367/a000367_article.pdf
batch0072,evelyn,2020-05-13,2020-05-13,a000373,"Biella, Marco; Sacchi, Simona",2018,Not fair but acceptable… for us! Group membership influences the tradeoff between equality and utility in a Third Party Ultimatum Game,Journal of Experimental Social Psychology,batch0072/a000373/a000373_article.pdf
