study_id,coder,link_number,link_url,corrected_link_url,link_url_for_cleaning,link_url_cleaned,resolved_url,corrected_resolved_url,resolved_url_for_cleaning,resolved_url_cleaned
a001493,steve,2,https://hrs.isr.umich.edu/documentation?_ga=2.27770172.1038497410.1542961645-2121603621.1539110961,https://hrs.isr.umich.edu/documentation?_ga=2.27770172.1038497410.1542961645-2121603621.1539110961,https://hrs.isr.umich.edu/documentation?_ga=2.27770172.1038497410.1542961645-2121603621.1539110961,hrs.isr.umich.edu/documentation?_ga=2.27770172.1038497410.1542961645-2121603621.1539110961,https://hrs.isr.umich.edu/documentation?_ga=2.27770172.1038497410.1542961645-2121603621.1539110961,NA,https://hrs.isr.umich.edu/documentation?_ga=2.27770172.1038497410.1542961645-2121603621.1539110961,hrs.isr.umich.edu/documentation?_ga=2.27770172.1038497410.1542961645-2121603621.1539110961
a001493,michelle,1,http://hrsonline.isr.umich.edu/index.php?p=avail&_ga=2.193912365.1038497410.1542961645-2121603621.1539110961,http://hrsonline.isr.umich.edu/index.php?p=avail&_ga=2.193912365.1038497410.1542961645-2121603621.1539110961,http://hrsonline.isr.umich.edu/index.php?p=avail&_ga=2.193912365.1038497410.1542961645-2121603621.1539110961,hrsonline.isr.umich.edu/index.php?p=avail&_ga=2.193912365.1038497410.1542961645-2121603621.1539110961,http://hrsonline.isr.umich.edu/index.php?p=avail&_ga=2.193912365.1038497410.1542961645-2121603621.1539110961,NA,http://hrsonline.isr.umich.edu/index.php?p=avail&_ga=2.193912365.1038497410.1542961645-2121603621.1539110961,hrsonline.isr.umich.edu/index.php?p=avail&_ga=2.193912365.1038497410.1542961645-2121603621.1539110961
a001493,sophia,1,http://hrsonline.isr.umich.edu/index.php?p=avail&_ga=2.193912365.1038497410.1542961645-2121603621.1539110961,http://hrsonline.isr.umich.edu/index.php?p=avail&_ga=2.193912365.1038497410.1542961645-2121603621.1539110961,http://hrsonline.isr.umich.edu/index.php?p=avail&_ga=2.193912365.1038497410.1542961645-2121603621.1539110961,hrsonline.isr.umich.edu/index.php?p=avail&_ga=2.193912365.1038497410.1542961645-2121603621.1539110961,http://hrsonline.isr.umich.edu/index.php?p=avail&_ga=2.193912365.1038497410.1542961645-2121603621.1539110961,NA,http://hrsonline.isr.umich.edu/index.php?p=avail&_ga=2.193912365.1038497410.1542961645-2121603621.1539110961,hrsonline.isr.umich.edu/index.php?p=avail&_ga=2.193912365.1038497410.1542961645-2121603621.1539110961
a001493,steve,1,http://hrsonline.isr.umich.edu/index.php?p=avail&_ga=2.193912365.1038497410.1542961645-2121603621.1539110961,http://hrsonline.isr.umich.edu/index.php?p=avail&_ga=2.193912365.1038497410.1542961645-2121603621.1539110961,http://hrsonline.isr.umich.edu/index.php?p=avail&_ga=2.193912365.1038497410.1542961645-2121603621.1539110961,hrsonline.isr.umich.edu/index.php?p=avail&_ga=2.193912365.1038497410.1542961645-2121603621.1539110961,http://hrsonline.isr.umich.edu/index.php?p=avail&_ga=2.193912365.1038497410.1542961645-2121603621.1539110961,NA,http://hrsonline.isr.umich.edu/index.php?p=avail&_ga=2.193912365.1038497410.1542961645-2121603621.1539110961,hrsonline.isr.umich.edu/index.php?p=avail&_ga=2.193912365.1038497410.1542961645-2121603621.1539110961
a001493,michelle,3,https://osf.io/pn3vt/,https://osf.io/pn3vt/,https://osf.io/pn3vt/,osf.io/pn3vt,https://osf.io/pn3vt/,NA,https://osf.io/pn3vt/,osf.io/pn3vt
a001493,sophia,2,https://osf.io/pn3vt/,https://osf.io/pn3vt/,https://osf.io/pn3vt/,osf.io/pn3vt,https://osf.io/pn3vt/,NA,https://osf.io/pn3vt/,osf.io/pn3vt
a001493,steve,3,https://osf.io/pn3vt/,https://osf.io/pn3vt/,https://osf.io/pn3vt/,osf.io/pn3vt,https://osf.io/pn3vt/,NA,https://osf.io/pn3vt/,osf.io/pn3vt
a001495,michelle,1,https://osf.io/5zimh/,NA,https://osf.io/5zimh/,osf.io/5zimh,https://osf.io/5zimh/,NA,https://osf.io/5zimh/,osf.io/5zimh
a001495,nguyenlam,1,https://osf.io/5zimh/,NA,https://osf.io/5zimh/,osf.io/5zimh,https://osf.io/5zimh/,NA,https://osf.io/5zimh/,osf.io/5zimh
a001496,evelyn,1,https://doi.org/10.7910/DVN/SRPTCV,NA,https://doi.org/10.7910/DVN/SRPTCV,doi.org/10.7910/DVN/SRPTCV,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/SRPTCV,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/SRPTCV,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/SRPTCV
a001496,michelle,1,https://doi.org/10.7910/DVN/SRPTCV,NA,https://doi.org/10.7910/DVN/SRPTCV,doi.org/10.7910/DVN/SRPTCV,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/SRPTCV,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/SRPTCV,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/SRPTCV
a001496,sophia,1,https://doi.org/10.7910/DVN/SRPTCV,NA,https://doi.org/10.7910/DVN/SRPTCV,doi.org/10.7910/DVN/SRPTCV,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/SRPTCV,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/SRPTCV,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/SRPTCV
a001497,oliver,1,osf.io/fitgz,NA,osf.io/fitgz,osf.io/fitgz,https://osf.io/fitgz/,NA,https://osf.io/fitgz/,osf.io/fitgz
a001497,sophia,1,https://osf.io/fitgz/,NA,https://osf.io/fitgz/,osf.io/fitgz,https://osf.io/fitgz/,NA,https://osf.io/fitgz/,osf.io/fitgz
a001499,kongmanas,1,osf.io/6b4ag,NA,osf.io/6b4ag,osf.io/6b4ag,https://osf.io/6b4ag/,NA,https://osf.io/6b4ag/,osf.io/6b4ag
a001499,michelle,1,osf.io/6b4ag,NA,osf.io/6b4ag,osf.io/6b4ag,https://osf.io/6b4ag/,NA,https://osf.io/6b4ag/,osf.io/6b4ag
a001500,andy,1,osf.io/mpf64,NA,osf.io/mpf64,osf.io/mpf64,https://osf.io/mpf64/,NA,https://osf.io/mpf64/,osf.io/mpf64
a001500,aniruddah,1,osf.io/mpf64,NA,osf.io/mpf64,osf.io/mpf64,https://osf.io/mpf64/,NA,https://osf.io/mpf64/,osf.io/mpf64
a001500,matthew,1,osf.io/mpf64,NA,osf.io/mpf64,osf.io/mpf64,https://osf.io/mpf64/,NA,https://osf.io/mpf64/,osf.io/mpf64
a001501,adrian,1,https://dx.doi.org/10.7910/DVN/DEMP8Q,NA,https://dx.doi.org/10.7910/DVN/DEMP8Q,dx.doi.org/10.7910/DVN/DEMP8Q,NA,NA,NA,NA
a001501,steve,1,http://dx.doi.org/10.7910/DVN/DEMP8Q,NA,http://dx.doi.org/10.7910/DVN/DEMP8Q,dx.doi.org/10.7910/DVN/DEMP8Q,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/NMJ4W9,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/NMJ4W9,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/NMJ4W9
a001502,matthew,1,https://osf.io/c6wm5/,https://osf.io/c6wm5/,https://osf.io/c6wm5/,osf.io/c6wm5,https://osf.io/c6wm5/,NA,https://osf.io/c6wm5/,osf.io/c6wm5
a001502,sophia,1,https://osf.io/c6wm5/,https://osf.io/c6wm5/,https://osf.io/c6wm5/,osf.io/c6wm5,https://osf.io/c6wm5/,NA,https://osf.io/c6wm5/,osf.io/c6wm5
a001504,adrian,1,https://osf.io/djzh3/,NA,https://osf.io/djzh3/,osf.io/djzh3,https://osf.io/djzh3/,NA,https://osf.io/djzh3/,osf.io/djzh3
a001504,nguyenlam,1,http://osf.io/djzh3,NA,http://osf.io/djzh3,osf.io/djzh3,https://osf.io/djzh3/,NA,https://osf.io/djzh3/,osf.io/djzh3
a001505,sophia,1,https://osf.io/5t6fs/,https://osf.io/5t6fs/,https://osf.io/5t6fs/,osf.io/5t6fs,https://osf.io/5t6fs/,NA,https://osf.io/5t6fs/,osf.io/5t6fs
a001505,steve,1,https://osf.io/5t6fs/,https://osf.io/5t6fs/,https://osf.io/5t6fs/,osf.io/5t6fs,https://osf.io/5t6fs/,NA,https://osf.io/5t6fs/,osf.io/5t6fs
a001506,michelle,1,https://osf.io/zg2su/files/,NA,https://osf.io/zg2su/files/,osf.io/zg2su/files,https://osf.io/zg2su/files/,NA,https://osf.io/zg2su/files/,osf.io/zg2su/files
a001506,sophia,1,https://osf.io/zg2su/files/,NA,https://osf.io/zg2su/files/,osf.io/zg2su/files,https://osf.io/zg2su/files/,NA,https://osf.io/zg2su/files/,osf.io/zg2su/files
a001507,adrian,1,http://www.osf.io/b69g8,NA,http://www.osf.io/b69g8,osf.io/b69g8,http://www.osf.io/b69g8,https://osf.io/b69g8/,https://osf.io/b69g8/,osf.io/b69g8
a001507,aniruddah,1,osf.io/b69g8,NA,osf.io/b69g8,osf.io/b69g8,https://osf.io/b69g8/,https://osf.io/b69g8/,https://osf.io/b69g8/,osf.io/b69g8
a001507,evelyn,1,https://osf.io/b69g8/,NA,https://osf.io/b69g8/,osf.io/b69g8,https://osf.io/b69g8/,https://osf.io/b69g8/,https://osf.io/b69g8/,osf.io/b69g8
a001509,sophia,1,https://doi.org/10.7910/DVN/GTXZ4J,NA,https://doi.org/10.7910/DVN/GTXZ4J,doi.org/10.7910/DVN/GTXZ4J,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/GTXZ4J,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/GTXZ4J,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/GTXZ4J
a001509,steve,1,https://doi.org/10.7910/DVN/GTXZ4J,NA,https://doi.org/10.7910/DVN/GTXZ4J,doi.org/10.7910/DVN/GTXZ4J,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/GTXZ4J,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/GTXZ4J,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/GTXZ4J
a001511,kongmanas,1,https://osf.io/jqug4/,NA,https://osf.io/jqug4/,osf.io/jqug4,https://osf.io/jqug4/,NA,https://osf.io/jqug4/,osf.io/jqug4
a001511,sophia,1,https://osf.io/jqug4/,NA,https://osf.io/jqug4/,osf.io/jqug4,https://osf.io/jqug4/,NA,https://osf.io/jqug4/,osf.io/jqug4
a001512,phuong,2,http://tinyurl.com/zvgu6hh,http://ti-nyurl.com/zvgu6hh,http://ti-nyurl.com/zvgu6hh,ti-nyurl.com/zvgu6hh,NA,NA,NA,NA
a001512,sophia,2,http://tinyurl.com/zvgu6hh,http://ti-nyurl.com/zvgu6hh,http://ti-nyurl.com/zvgu6hh,ti-nyurl.com/zvgu6hh,https://osf.io/v8kpt/?view_only=c0217f1a298d442e92bb98bbc39465e8,NA,https://osf.io/v8kpt/?view_only=c0217f1a298d442e92bb98bbc39465e8,osf.io/v8kpt/?view_only=c0217f1a298d442e92bb98bbc39465e8
a001512,steve,2,http://ti-nyurl.com/zvgu6hh,http://ti-nyurl.com/zvgu6hh,http://ti-nyurl.com/zvgu6hh,ti-nyurl.com/zvgu6hh,https://osf.io/v8kpt/?view_only=c0217f1a298d442e92bb98bbc39465e8,NA,https://osf.io/v8kpt/?view_only=c0217f1a298d442e92bb98bbc39465e8,osf.io/v8kpt/?view_only=c0217f1a298d442e92bb98bbc39465e8
a001512,phuong,1,http://tinyurl.com/hwmo9t6,http://tinyurl.com/hwmo9t6,http://tinyurl.com/hwmo9t6,tinyurl.com/hwmo9t6,NA,NA,NA,NA
a001512,sophia,1,http://tinyurl.com/hwmo9t6,http://tinyurl.com/hwmo9t6,http://tinyurl.com/hwmo9t6,tinyurl.com/hwmo9t6,https://osf.io/f7qbp/?view_only=d03edf108c9f424ba7ba1066929a9400,NA,https://osf.io/f7qbp/?view_only=d03edf108c9f424ba7ba1066929a9400,osf.io/f7qbp/?view_only=d03edf108c9f424ba7ba1066929a9400
a001512,steve,1,http://tinyurl.com/hwmo9t6,http://tinyurl.com/hwmo9t6,http://tinyurl.com/hwmo9t6,tinyurl.com/hwmo9t6,https://osf.io/f7qbp/?view_only=d03edf108c9f424ba7ba1066929a9400,NA,https://osf.io/f7qbp/?view_only=d03edf108c9f424ba7ba1066929a9400,osf.io/f7qbp/?view_only=d03edf108c9f424ba7ba1066929a9400
a001514,evelyn,2,https://osf.io/4UBJ8/,NA,https://osf.io/4UBJ8/,osf.io/4UBJ8,https://osf.io/4UBJ8/,NA,https://osf.io/4UBJ8/,osf.io/4UBJ8
a001514,michelle,2,https://osf.io/4UBJ8/,NA,https://osf.io/4UBJ8/,osf.io/4UBJ8,https://osf.io/4UBJ8/,NA,https://osf.io/4UBJ8/,osf.io/4UBJ8
a001514,evelyn,1,https://osf.io/j479p/,NA,https://osf.io/j479p/,osf.io/j479p,https://osf.io/j479p/,NA,https://osf.io/j479p/,osf.io/j479p
a001514,michelle,1,https://osf.io/j479p/,NA,https://osf.io/j479p/,osf.io/j479p,https://osf.io/j479p/,NA,https://osf.io/j479p/,osf.io/j479p
a001515,evelyn,1,https://osf.io/w38qr/,NA,https://osf.io/w38qr/,osf.io/w38qr,https://osf.io/w38qr/,NA,https://osf.io/w38qr/,osf.io/w38qr
a001515,sophia,1,https://osf.io/w38qr,NA,https://osf.io/w38qr,osf.io/w38qr,https://osf.io/w38qr/,NA,https://osf.io/w38qr/,osf.io/w38qr
a001516,evelyn,1,https://osf.io/ideta/,NA,https://osf.io/ideta/,osf.io/ideta,https://osf.io/ideta/,NA,https://osf.io/ideta/,osf.io/ideta
a001516,kongmanas,1,osf.io/ideta,NA,osf.io/ideta,osf.io/ideta,https://osf.io/ideta/,NA,https://osf.io/ideta/,osf.io/ideta
a001517,matthew,1,https://doi.org/10.7910/DVN/YUM3K8.,NA,https://doi.org/10.7910/DVN/YUM3K8.,doi.org/10.7910/DVN/YUM3K8,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/YUM3K8,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/YUM3K8,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/YUM3K8
a001517,oliver,1,doi.org/10.7910/DVN/YUM3K8,NA,doi.org/10.7910/DVN/YUM3K8,doi.org/10.7910/DVN/YUM3K8,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/YUM3K8,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/YUM3K8,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/YUM3K8
a001518,adrian,1,http://osf.io/fhmyb,NA,http://osf.io/fhmyb,osf.io/fhmyb,http://osf.io/fhmyb,NA,http://osf.io/fhmyb,osf.io/fhmyb
a001518,evelyn,1,osf.io/fhmyb,NA,osf.io/fhmyb,osf.io/fhmyb,osf.io/fhmyb,NA,osf.io/fhmyb,osf.io/fhmyb
a001518,kongmanas,1,osf.io/fhmyb,NA,osf.io/fhmyb,osf.io/fhmyb,https://osf.io/fhmyb/,NA,https://osf.io/fhmyb/,osf.io/fhmyb
a001519,evelyn,1,https://osf.io/b9pkj,NA,https://osf.io/b9pkj,osf.io/b9pkj,https://osf.io/b9pkj,NA,https://osf.io/b9pkj,osf.io/b9pkj
a001519,kongmanas,1,osf.io/b9pkj/,NA,osf.io/b9pkj/,osf.io/b9pkj,https://osf.io/b9pkj,NA,https://osf.io/b9pkj,osf.io/b9pkj
a001519,sophia,1,osf.io/b9pkj/,NA,osf.io/b9pkj/,osf.io/b9pkj,https://osf.io/b9pkj,NA,https://osf.io/b9pkj,osf.io/b9pkj
a001520,matthew,1,https://osf.io/84xut/,NA,https://osf.io/84xut/,osf.io/84xut,https://osf.io/84xut/,NA,https://osf.io/84xut/,osf.io/84xut
a001520,phuong,1,https://osf.io/84xut/,NA,https://osf.io/84xut/,osf.io/84xut,https://osf.io/84xut/,NA,https://osf.io/84xut/,osf.io/84xut
a001522,evelyn,1,https://osf.io/ws3j9/,NA,https://osf.io/ws3j9/,osf.io/ws3j9,https://osf.io/ws3j9/,NA,https://osf.io/ws3j9/,osf.io/ws3j9
a001522,sophia,1,https://osf.io/ws3j9/,NA,https://osf.io/ws3j9/,osf.io/ws3j9,https://osf.io/ws3j9/,NA,https://osf.io/ws3j9/,osf.io/ws3j9
a001523,oliver,1,osf.io/5bpr7,NA,osf.io/5bpr7,osf.io/5bpr7,https://osf.io/5bpr7/,NA,https://osf.io/5bpr7/,osf.io/5bpr7
a001523,sophia,1,https://osf.io/5bpr7/,NA,https://osf.io/5bpr7/,osf.io/5bpr7,https://osf.io/5bpr7/,NA,https://osf.io/5bpr7/,osf.io/5bpr7
a001524,matthew,1,https://doi.org/10.7910/DVN/XRJ43D.,NA,https://doi.org/10.7910/DVN/XRJ43D.,doi.org/10.7910/DVN/XRJ43D,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/XRJ43D,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/XRJ43D,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/XRJ43D
a001524,oliver,1,doi.org/10.7910/DVN/XRJ43D,NA,doi.org/10.7910/DVN/XRJ43D,doi.org/10.7910/DVN/XRJ43D,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/XRJ43D,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/XRJ43D,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/XRJ43D
a001525,matthew,2,https://osf.io/d2wur/files/,https://osf.io/d2wur,https://osf.io/d2wur,osf.io/d2wur,https://osf.io/d2wur/files/,https://osf.io/d2wur,https://osf.io/d2wur,osf.io/d2wur
a001525,phuong,2,https://osf.io/d2wur,https://osf.io/d2wur,https://osf.io/d2wur,osf.io/d2wur,https://osf.io/d2wur,https://osf.io/d2wur,https://osf.io/d2wur,osf.io/d2wur
a001525,matthew,1,https://osf.io/yjer4/,https://osf.io/yjer4/,https://osf.io/yjer4/,osf.io/yjer4,https://osf.io/yjer4/,NA,https://osf.io/yjer4/,osf.io/yjer4
a001525,phuong,1,https://osf.io/yjer4/,https://osf.io/yjer4/,https://osf.io/yjer4/,osf.io/yjer4,https://osf.io/yjer4/,NA,https://osf.io/yjer4/,osf.io/yjer4
a001527,evelyn,1,http://www.osf.io/x7kma,NA,http://www.osf.io/x7kma,osf.io/x7kma,http://www.osf.io/x7kma,https://osf.io/x7kma,https://osf.io/x7kma,osf.io/x7kma
a001527,steve,1,http://www.osf.io/x7kma,NA,http://www.osf.io/x7kma,osf.io/x7kma,https://osf.io/x7kma,https://osf.io/x7kma,https://osf.io/x7kma,osf.io/x7kma
a001528,evelyn,1,https://doi.org/10.7910/DVN/VJLVYU,NA,https://doi.org/10.7910/DVN/VJLVYU,doi.org/10.7910/DVN/VJLVYU,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/VJLVYU,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/VJLVYU,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/VJLVYU
a001528,oliver,1,doi.org/10.7910/DVN/VJLVYU,NA,doi.org/10.7910/DVN/VJLVYU,doi.org/10.7910/DVN/VJLVYU,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/VJLVYU,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/VJLVYU,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/VJLVYU
a001529,andy,1,http://doi.org/10.7910/DVN/B9SCDJ,NA,http://doi.org/10.7910/DVN/B9SCDJ,doi.org/10.7910/DVN/B9SCDJ,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/B9SCDJ,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/B9SCDJ,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/B9SCDJ
a001529,evelyn,1,http://doi.org/10.7910/DVN/B9SCDJ,NA,http://doi.org/10.7910/DVN/B9SCDJ,doi.org/10.7910/DVN/B9SCDJ,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/B9SCDJ,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/B9SCDJ,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/B9SCDJ
a001529,michelle,1,http://doi.org/10.7910/DVN/B9SCDJ,NA,http://doi.org/10.7910/DVN/B9SCDJ,doi.org/10.7910/DVN/B9SCDJ,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/B9SCDJ,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/B9SCDJ,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/B9SCDJ
a001531,aniruddah,1,https://osf.io/3hm4g/,NA,https://osf.io/3hm4g/,osf.io/3hm4g,https://osf.io/3hm4g/,NA,https://osf.io/3hm4g/,osf.io/3hm4g
a001531,michelle,1,https://osf.io/3hm4g/,NA,https://osf.io/3hm4g/,osf.io/3hm4g,https://osf.io/3hm4g/,NA,https://osf.io/3hm4g/,osf.io/3hm4g
a001534,matthew,1,https://osf.io/aqkgt/,NA,https://osf.io/aqkgt/,osf.io/aqkgt,https://osf.io/aqkgt/,NA,https://osf.io/aqkgt/,osf.io/aqkgt
a001534,sophia,1,https://osf.io/aqkgt/,NA,https://osf.io/aqkgt/,osf.io/aqkgt,https://osf.io/aqkgt/,NA,https://osf.io/aqkgt/,osf.io/aqkgt
a001536,evelyn,1,https://osf.io/5ahzj/,NA,https://osf.io/5ahzj/,osf.io/5ahzj,https://osf.io/5ahzj/,NA,https://osf.io/5ahzj/,osf.io/5ahzj
a001536,michelle,1,https://osf.io/5ahzj,NA,https://osf.io/5ahzj,osf.io/5ahzj,https://osf.io/5ahzj/,NA,https://osf.io/5ahzj/,osf.io/5ahzj
a001536,sophia,1,https://osf.io/5ahzj/,NA,https://osf.io/5ahzj/,osf.io/5ahzj,https://osf.io/5ahzj/,NA,https://osf.io/5ahzj/,osf.io/5ahzj
a001538,michelle,1,osf.io/ygzx3,NA,osf.io/ygzx3,osf.io/ygzx3,https://osf.io/ygzx3/,NA,https://osf.io/ygzx3/,osf.io/ygzx3
a001538,oliver,1,osf.io/ygzx3/,NA,osf.io/ygzx3/,osf.io/ygzx3,https://osf.io/ygzx3/,NA,https://osf.io/ygzx3/,osf.io/ygzx3
a001539,kongmanas,1,https://github.com/BlackHershey/blink-TS,NA,https://github.com/BlackHershey/blink-TS,github.com/BlackHershey/blink-TS,https://github.com/BlackHershey/blink-TS,NA,https://github.com/BlackHershey/blink-TS,github.com/BlackHershey/blink-TS
a001539,michelle,1,https://github.com/BlackHershey/blink-TS,NA,https://github.com/BlackHershey/blink-TS,github.com/BlackHershey/blink-TS,https://github.com/BlackHershey/blink-TS,NA,https://github.com/BlackHershey/blink-TS,github.com/BlackHershey/blink-TS
a001544,adrian,1,https://osf.io/jp8ew/,NA,https://osf.io/jp8ew/,osf.io/jp8ew,https://osf.io/jp8ew/,NA,https://osf.io/jp8ew/,osf.io/jp8ew
a001544,michelle,1,https://osf.io/jp8ew/,NA,https://osf.io/jp8ew/,osf.io/jp8ew,https://osf.io/jp8ew,NA,https://osf.io/jp8ew,osf.io/jp8ew
a001545,steve,3,http://journals.sagepub.com/doi/suppl/10.1177/0956797618761661,http://journals.sagepub.com/doi/suppl/10.1177/0956797618761661,http://journals.sagepub.com/doi/suppl/10.1177/0956797618761661,journals.sagepub.com/doi/suppl/10.1177/0956797618761661,https://journals.sagepub.com/doi/suppl/10.1177/0956797618761661,NA,https://journals.sagepub.com/doi/suppl/10.1177/0956797618761661,journals.sagepub.com/doi/suppl/10.1177/0956797618761661
a001545,michelle,2,https://nces.ed.gov/ecls/dataproducts.asp,https://nces.ed.gov/ecls/dataproducts.asp,https://nces.ed.gov/ecls/dataproducts.asp,nces.ed.gov/ecls/dataproducts.asp,NA,NA,NA,NA
a001545,steve,2,https://nces.ed.gov/ecls/dataproducts.asp,https://nces.ed.gov/ecls/dataproducts.asp,https://nces.ed.gov/ecls/dataproducts.asp,nces.ed.gov/ecls/dataproducts.asp,https://nces.ed.gov/ecls/dataproducts.asp,NA,https://nces.ed.gov/ecls/dataproducts.asp,nces.ed.gov/ecls/dataproducts.asp
a001545,michelle,1,https://www.icpsr.umich.edu/icpsrweb/ICPSR/series/00233,https://www.icpsr.umich.edu/icpsrweb/ICPSR/series/00233,https://www.icpsr.umich.edu/icpsrweb/ICPSR/series/00233,www.icpsr.umich.edu/icpsrweb/ICPSR/series/00233,https://www.icpsr.umich.edu/icpsrweb/ICPSR/series/00233,https://www.icpsr.umich.edu/web/ICPSR/series/00233,https://www.icpsr.umich.edu/web/ICPSR/series/00233,www.icpsr.umich.edu/web/ICPSR/series/00233
a001545,steve,1,https://www.icpsr.umich.edu/icpsrweb/ICPSR/series/00233,https://www.icpsr.umich.edu/icpsrweb/ICPSR/series/00233,https://www.icpsr.umich.edu/icpsrweb/ICPSR/series/00233,www.icpsr.umich.edu/icpsrweb/ICPSR/series/00233,https://www.icpsr.umich.edu/web/ICPSR/series/00233,https://www.icpsr.umich.edu/web/ICPSR/series/00233,https://www.icpsr.umich.edu/web/ICPSR/series/00233,www.icpsr.umich.edu/web/ICPSR/series/00233
a001547,aniruddah,1,http://osf.io/s92i4/,NA,http://osf.io/s92i4/,osf.io/s92i4,https://osf.io/s92i4,NA,https://osf.io/s92i4,osf.io/s92i4
a001547,michelle,1,http://osf.io/s92i4/,NA,http://osf.io/s92i4/,osf.io/s92i4,https://osf.io/s92i4,NA,https://osf.io/s92i4,osf.io/s92i4
a001548,andy,1,https://doi.org/10.11922/sciencedb.642,NA,https://doi.org/10.11922/sciencedb.642,doi.org/10.11922/sciencedb.642,NA,NA,NA,NA
a001548,steve,1,https://doi.org/10.11922/sciencedb.642,NA,https://doi.org/10.11922/sciencedb.642,doi.org/10.11922/sciencedb.642,NA,NA,NA,NA
a001551,evelyn,1,https://osf.io/dnxfz/,NA,https://osf.io/dnxfz/,osf.io/dnxfz,https://osf.io/dnxfz/,NA,https://osf.io/dnxfz/,osf.io/dnxfz
a001551,matthew,1,https://osf.io/dnxfz/,NA,https://osf.io/dnxfz/,osf.io/dnxfz,https://osf.io/dnxfz/,NA,https://osf.io/dnxfz/,osf.io/dnxfz
a001554,kongmanas,1,https://doi.org/10.7910/DVN/Y43XZR,NA,https://doi.org/10.7910/DVN/Y43XZR,doi.org/10.7910/DVN/Y43XZR,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/Y43XZR,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/Y43XZR,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/Y43XZR
